Timestamp,Location,Current conditions,temperature,feels like,High,Low,Precipitation (%),Relative Humidity (%),Barometer (atm),Dew Point,Visibility (Miles),(Wind Direction),Wind Speed (mph)
Sun Jan 31 22:44:30 2010," US and USA, DC and District Of Columbia, Washington, 20001",Sunny,32,24,31,21,0,26,30.18 Steady ,6,8,WNW,8
Sun Jan 31 23:27:50 2010," US and USA, DC and District Of Columbia, Washington, 20001",Sunny,33,29,31,14,0,28,30.17 Falling ,3,10,W,5
Mon Feb  1 00:11:48 2010," US and USA, DC and District Of Columbia, Washington, 20001",Clear,32,26,31,14,0,32,30.19 Rising Rapidly ,5,10,SSW,6
Mon Feb  1 00:54:43 2010," US and USA, DC and District Of Columbia, Washington, 20001",Clear,28,20,31,14,0,29,30.19 Steady ,4,7,SW,7
Mon Feb  1 01:41:00 2010," US and USA, DC and District Of Columbia, Washington, 20001",Clear,24,15,31,14,0,40,30.20 Steady ,7,8,SW,9
Mon Feb  1 02:25:01 2010," US and USA, DC and District Of Columbia, Washington, 20001",Clear,21,14,31,14,0,49,30.20 Steady ,8,9,SSW,5
Mon Feb  1 03:08:41 2010," US and USA, DC and District Of Columbia, Washington, 20001",Clear,23,16,31,14,0,43,30.20 Steady ,7,7,WSW,5
Mon Feb  1 03:53:21 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,25,18,31,14,0,42,30.21 Steady ,8,8,SW,5
Mon Feb  1 04:38:10 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Clear,24,15,31,14,0,52,30.22 Steady ,12,8,SW,8
Mon Feb  1 05:21:19 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,24,24,31,14,0,48,30.24 Rising Rapidly ,10,10,CALM,0
Mon Feb  1 06:06:13 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Clear,21,21,31,14,10,55,30.24 Steady ,10,8,NW,1
Mon Feb  1 06:49:22 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Clear,22,22,31,14,10,55,30.24 Steady ,11,8,CALM,0
Mon Feb  1 07:33:12 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Clear,15,15,31,14,10,86,30.24 Steady ,12,9,CALM,0
Mon Feb  1 08:16:37 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Clear,14,14,31,14,10,88,30.24 Steady ,12,8,CALM,0
Mon Feb  1 09:00:04 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Clear,17,5,31,14,10,80,30.26 Steady ,13,7,SW,10
Mon Feb  1 09:43:01 2010," US and USA, DC and District Of Columbia, Washington, 20001",Clear,20,20,40,29,20,67,30.28 Steady ,13,8,W,1
Mon Feb  1 10:26:35 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,21,21,40,29,20,62,30.29 Rising ,12,10,CALM,0
Mon Feb  1 11:09:32 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Clear,19,19,40,29,20,72,30.29 Steady ,13,8,WNW,2
Mon Feb  1 11:52:59 2010," US and USA, DC and District Of Columbia, Washington, 20001",Clear,21,21,40,26,20,71,30.32 Steady ,14,9,NW,1
Mon Feb  1 12:36:22 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Clear,24,15,40,26,20,53,30.33 Steady ,12,9,NNW,9
Mon Feb  1 13:19:53 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,15,1,40,26,20,76,30.35 Rising Rapidly ,10,10,NW,13
Mon Feb  1 14:03:47 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,14,-1,40,26,20,79,30.35 Steady ,10,8,NW,13
Mon Feb  1 14:48:50 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,19,10,40,26,20,70,30.38 Steady ,12,10,NNW,7
Mon Feb  1 15:32:35 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,34,25,40,26,20,48,30.38 Steady ,16,10,NNW,12to18
Mon Feb  1 16:17:17 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,38,30,40,26,20,46,30.38 Steady ,18,10,NNW,12to23
Mon Feb  1 17:02:05 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,34,27,39,26,20,42,30.39 Steady ,13,10,NW,8
Mon Feb  1 17:45:53 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,33,24,38,26,20,43,30.38 Steady ,12,10,NNW,11
Mon Feb  1 18:29:22 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,34,30,38,26,20,40,30.38 Steady ,12,10,WNW,5
Mon Feb  1 19:13:09 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,35,26,38,25,20,39,30.36 Falling Rapidly ,12,10,WNW,14
Mon Feb  1 19:57:58 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,35,26,38,25,20,40,30.36 Steady ,13,9,WNW,13
Mon Feb  1 20:44:24 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,37,31,38,25,20,41,30.32 Steady ,15,8,WNW,8
Mon Feb  1 21:29:24 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,38,32,38,25,10,35,30.31 Falling ,12,10,W,8
Mon Feb  1 22:12:44 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,39,34,38,25,10,33,30.31 Steady ,12,10,WNW,7
Mon Feb  1 22:56:04 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,38,33,38,25,10,35,30.31 Steady ,12,10,WNW,6
Mon Feb  1 23:42:10 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,37,31,38,25,10,35,30.31 Steady ,11,9,W,6
Tue Feb  2 00:29:05 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,38,34,38,25,10,35,30.30 Falling ,12,10,WNW,5
Tue Feb  2 01:14:41 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,35,31,38,25,10,48,30.30 Steady ,17,10,NNE,5
Tue Feb  2 01:57:48 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,31,31,38,25,10,46,30.30 Steady ,16,8,N,4
Tue Feb  2 02:41:51 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,32,32,38,25,10,51,30.30 Steady ,19,9,S,2
Tue Feb  2 03:25:23 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,34,34,38,25,10,54,30.31 Rising ,19,10,CALM,0
Tue Feb  2 04:09:10 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,31,31,38,25,10,51,30.31 Steady ,18,9,CALM,0
Tue Feb  2 04:52:43 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,30,30,38,25,10,57,30.31 Steady ,19,9,S,4
Tue Feb  2 05:36:06 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,29,29,38,25,10,65,30.30 Steady ,20,9,CALM,0
Tue Feb  2 06:19:24 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,27,27,38,25,40,67,30.30 Steady ,20,8,CALM,0
Tue Feb  2 07:06:31 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,27,27,38,25,40,70,30.29 Steady ,20,8,NE,1
Tue Feb  2 07:49:30 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,27,22,38,24,40,65,30.27 Steady ,19,9,ENE,5
Tue Feb  2 08:32:42 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,27,21,38,24,40,67,30.26 Steady ,19,9,ENE,5
Tue Feb  2 09:16:12 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,28,23,38,24,60,59,30.26 Steady ,18,10,ENE,5
Tue Feb  2 09:59:44 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,27,21,40,31,60,64,30.26 Steady ,18,9,ENE,5
Tue Feb  2 10:43:18 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,25,20,40,31,60,73,30.27 Steady ,19,9,ENE,4
Tue Feb  2 11:27:26 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Cloudy,27,19,39,31,60,66,30.26 Falling ,19,10,NE,7
Tue Feb  2 12:11:26 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,28,22,39,31,60,66,30.24 Falling Rapidly ,20,10,NE,6
Tue Feb  2 12:55:19 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,28,21,39,31,60,74,30.24 Steady ,22,8,ENE,6
Tue Feb  2 13:38:40 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,29,29,39,31,60,76,30.24 Steady ,24,8,CALM,0
Tue Feb  2 14:22:19 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,30,30,39,31,60,63,30.25 Rising ,21,10,CALM,0
Tue Feb  2 15:06:41 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,33,33,39,31,60,68,30.25 Steady ,23,10,CALM,0
Tue Feb  2 15:53:05 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,31,26,39,31,60,70,30.25 Steady ,24,10,ENE,5
Tue Feb  2 16:45:35 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,34,29,38,31,60,68,30.22 Steady ,24,9,NE,5
Tue Feb  2 17:34:03 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,36,36,38,31,60,61,30.22 Steady ,23,10,CALM,0
Tue Feb  2 18:18:39 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,36,36,38,31,60,55,30.20 Falling Rapidly ,21,10,CALM,0
Tue Feb  2 19:02:49 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,36,36,38,31,60,55,30.20 Steady ,22,10,CALM,0
Tue Feb  2 19:52:14 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,37,37,38,32,60,57,30.17 Steady ,23,10,CALM,0
Tue Feb  2 20:43:24 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,40,40,38,32,60,50,30.15 Steady ,22,9,CALM,0
Tue Feb  2 21:30:14 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,41,41,38,32,100,45,30.12 Falling Rapidly ,21,10,CALM,0
Tue Feb  2 22:18:37 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,40,34,38,32,100,49,30.12 Steady ,22,10,ESE,8
Tue Feb  2 23:02:55 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,38,31,38,32,100,59,30.12 Steady ,25,10,E,10
Tue Feb  2 23:48:13 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,37,32,38,32,100,69,30.12 Steady ,28,9,E,7
Wed Feb  3 00:32:39 2010," US and USA, DC and District Of Columbia, Washington, 20001",Snow Showers,36,29,38,32,100,70,30.12 Steady ,27,5,ENE,8
Wed Feb  3 01:19:49 2010," US and USA, DC and District Of Columbia, Washington, 20001",Snow Showers,34,27,38,32,100,79,30.12 Steady ,28,2.5,NE,8
Wed Feb  3 02:05:02 2010," US and USA, DC and District Of Columbia, Washington, 20001",Snow Showers,34,28,38,32,100,81,30.11 Falling ,28,1.5,NNE,7
Wed Feb  3 02:53:19 2010," US and USA, DC and District Of Columbia, Washington, 20001",Snow,34,29,38,32,100,81,30.11 Steady ,29,0.3,NE,6
Wed Feb  3 03:40:08 2010," US and USA, DC and District Of Columbia, Washington, 20001",Snow,33,26,38,32,100,88,30.10 Steady ,30,0.3,NNE,8
Wed Feb  3 04:28:17 2010," US and USA, DC and District Of Columbia, Washington, 20001",Snow Showers,32,26,38,32,100,92,30.10 Steady ,30,1,N,6
Wed Feb  3 05:15:07 2010," US and USA, DC and District Of Columbia, Washington, 20001",Snow Showers,33,29,38,32,100,89,30.08 Falling Rapidly ,30,1,NNE,5
Wed Feb  3 06:02:55 2010," US and USA, DC and District Of Columbia, Washington, 20001",Snow,33,29,38,31,30,88,30.08 Steady ,30,0.3,NNE,4
Thu Feb  4 06:05:25 2010," US and USA, DC and District Of Columbia, Washington, 20001",Cloudy,36,31,44,29,0,65,30.28 Steady ,26,10,WNW,6
Thu Feb  4 06:48:29 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,37,31,44,29,0,61,30.28 Steady ,25,10,NW,8
Thu Feb  4 07:32:07 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Clear,35,28,44,29,0,56,30.29 Steady ,21,10,NW,10
Thu Feb  4 08:14:38 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Clear,35,28,44,29,0,57,30.29 Steady ,22,9,NNW,10
Thu Feb  4 08:58:19 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,34,27,44,29,0,57,30.31 Steady ,20,9,NNW,9
Thu Feb  4 09:42:15 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,32,25,41,29,0,55,30.33 Steady ,20,9,NNW,8
Thu Feb  4 10:25:54 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,33,25,41,29,0,56,30.33 Steady ,19,10,NNW,10
Thu Feb  4 11:11:50 2010," US and USA, DC and District Of Columbia, Washington, 20001",Clear,32,23,41,29,0,56,30.37 Rising Rapidly ,18,10,NNW,10
Thu Feb  4 11:55:21 2010," US and USA, DC and District Of Columbia, Washington, 20001",Clear,29,20,41,29,0,54,30.37 Steady ,17,9,NNW,11
Thu Feb  4 12:38:26 2010," US and USA, DC and District Of Columbia, Washington, 20001",Clear,29,20,41,29,0,51,30.39 Steady ,16,9,N,10
Thu Feb  4 13:22:30 2010," US and USA, DC and District Of Columbia, Washington, 20001",Partly Cloudy,32,23,41,29,0,54,30.40 Rising ,17,10,NNW,12
Thu Feb  4 14:07:20 2010," US and USA, DC and District Of Columbia, Washington, 20001",Mostly Sunny,26,16,41,29,0,55,30.40 Steady ,15,8,NNW,12
Wed Feb  3 06:49:40 2010," US and USA, DC and District Of Columbia, Washington, 20001",Snow,32,26,38,31,30,91,30.06 Steady ,30,0.3,NNE,6
Wed Feb  3 07:34:25 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,51,51,62,46,0,78,30.08 Steady ,44,10,NNW,17
Wed Feb  3 08:17:32 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,50,50,62,46,0,78,30.08 Steady ,44,10,NNW,18
Wed Feb  3 09:04:03 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,51,51,62,46,0,74,30.09 Steady ,43,10,NNW,17to21
Wed Feb  3 09:47:53 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,51,51,60,48,0,74,30.08 Steady ,43,10,NNW,13
Wed Feb  3 10:31:18 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,49,43,60,48,0,78,30.09 Steady ,43,10,NNW,18
Wed Feb  3 11:18:09 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,49,46,61,48,0,77,30.09 Falling ,42,10,NW,6
Wed Feb  3 12:02:53 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,47,44,61,48,0,79,30.09 Steady ,41,10,NNW,6
Wed Feb  3 12:46:05 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,46,46,61,48,0,84,30.11 Steady ,42,10,WSW,3
Wed Feb  3 13:29:48 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,48,44,61,48,0,77,30.13 Rising Rapidly ,41,10,NNW,9
Wed Feb  3 14:15:56 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,47,43,61,48,0,80,30.14 Rising ,41,10,NNW,9
Wed Feb  3 15:01:56 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,49,44,61,48,0,75,30.14 Steady ,41,10,NNW,12to17
Wed Feb  3 15:46:44 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Sunny,50,44,60,48,0,72,30.15 Steady ,41,10,NNE,16
Wed Feb  3 16:32:37 2010," US and USA, FL and Florida, Jacksonville, 32099",Partly Cloudy,50,50,60,48,0,71,30.18 Rising Rapidly ,41,10,NNE,9
Wed Feb  3 17:19:48 2010," US and USA, FL and Florida, Jacksonville, 32099",Partly Cloudy,52,52,60,48,0,66,30.19 Rising ,41,10,NNE,10
Wed Feb  3 18:08:06 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Sunny,52,52,60,48,0,69,30.19 Steady ,42,10,NNE,9
Wed Feb  3 18:51:13 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Sunny,54,54,61,48,0,65,30.16 Steady ,43,10,NNE,7
Wed Feb  3 19:35:29 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Sunny,53,53,60,48,0,70,30.16 Steady ,43,10,ENE,12
Wed Feb  3 20:19:34 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,53,53,60,48,0,69,30.15 Falling ,43,10,NNE,10
Wed Feb  3 21:03:52 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,53,53,60,48,0,68,30.15 Steady ,43,10,NE,10
Wed Feb  3 21:51:57 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,52,52,60,48,10,73,30.14 Steady ,44,10,NE,14
Wed Feb  3 22:37:30 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,51,51,60,48,10,74,30.15 Steady ,43,10,NE,9
Wed Feb  3 23:28:26 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,54,54,60,48,10,66,30.15 Steady ,43,10,ENE,6
Thu Feb  4 00:13:21 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,53,53,60,48,10,69,30.17 Rising Rapidly ,43,10,ENE,10
Thu Feb  4 00:57:24 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,54,54,60,48,10,72,30.17 Steady ,45,10,NE,7
Thu Feb  4 01:40:42 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,51,51,60,48,10,80,30.17 Steady ,45,9,NE,6
Thu Feb  4 02:28:26 2010," US and USA, FL and Florida, Jacksonville, 32099",Partly Cloudy,51,51,60,48,10,80,30.18 Rising ,45,10,NNE,7
Thu Feb  4 03:11:37 2010," US and USA, FL and Florida, Jacksonville, 32099",Partly Cloudy,51,51,60,48,10,80,30.21 Rising Rapidly ,45,10,N,8
Thu Feb  4 03:56:04 2010," US and USA, FL and Florida, Jacksonville, 32099",Partly Cloudy,50,50,60,48,10,83,30.21 Steady ,45,10,NNW,9
Thu Feb  4 04:39:20 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,50,45,60,48,10,81,30.20 Steady ,44,10,NNE,13
Thu Feb  4 05:22:43 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,50,50,60,48,10,80,30.22 Rising Rapidly ,44,10,N,12
Thu Feb  4 15:00:19 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,57,57,61,57,20,80,30.22 Steady ,51,10,NNE,11
Thu Jan 28 15:39:57 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Sunny,50,50,66,48,0,77,30.35 Steady ,43,9,N,3
Thu Jan 28 16:00:46 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Sunny,50,50,66,48,0,77,30.35 Steady ,43,9,N,3
Thu Jan 28 16:50:04 2010," US and USA, FL and Florida, Jacksonville, 32099",Partly Cloudy,54,54,65,48,0,67,30.36 Steady ,43,10,NNE,5
Thu Jan 28 17:14:19 2010," US and USA, FL and Florida, Jacksonville, 32099",Partly Cloudy,55,55,65,48,0,53,30.35 Falling ,38,10,CALM,0
Thu Jan 28 17:30:19 2010," US and USA, FL and Florida, Jacksonville, 32099",Partly Cloudy,55,55,65,48,0,53,30.35 Falling ,38,10,CALM,0
Fri Jan 29 08:42:31 2010," US and USA, FL and Florida, Jacksonville, 32099",Partly Cloudy,49,49,64,44,10,74,30.18 Steady ,41,10,CALM,0
Fri Jan 29 09:26:27 2010," US and USA, FL and Florida, Jacksonville, 32099",Partly Cloudy,49,47,67,57,10,77,30.18 Steady ,42,10,NNW,5
Fri Jan 29 11:58:29 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,50,50,67,57,10,77,30.19 Steady ,43,10,NNW,3
Fri Jan 29 12:43:12 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,49,49,67,57,10,76,30.18 Steady ,42,10,CALM,0
Fri Jan 29 13:30:55 2010," US and USA, FL and Florida, Jacksonville, 32099",Showers,51,51,67,57,20,83,30.18 Steady ,46,7,NNE,1
Fri Jan 29 14:18:44 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,52,52,67,57,20,80,30.18 Steady ,46,9,NNE,3
Fri Jan 29 15:03:32 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,54,54,67,57,20,76,30.18 Steady ,47,10,ENE,4
Fri Jan 29 15:49:04 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,57,57,67,57,30,70,30.20 Steady ,48,10,N,4
Fri Jan 29 16:36:54 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,55,55,66,57,30,67,30.20 Steady ,44,9,ESE,5
Fri Jan 29 17:21:18 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,59,59,65,57,30,49,30.19 Falling ,40,10,ESE,6
Fri Jan 29 18:09:47 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,63,63,65,57,30,44,30.19 Steady ,41,10,ESE,7
Fri Jan 29 18:54:45 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,65,65,66,57,30,39,30.15 Steady ,39,10,ESE,9
Fri Jan 29 19:46:44 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,65,65,66,57,30,40,30.12 Steady ,41,10,E,6
Fri Jan 29 20:44:34 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,67,67,66,57,30,42,30.09 Steady ,43,9,E,8
Fri Jan 29 21:29:11 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,68,68,66,57,40,43,30.08 Falling ,45,10,NE,6
Fri Jan 29 22:15:47 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,66,66,66,57,40,48,30.06 Falling Rapidly ,46,10,ENE,12
Fri Jan 29 23:00:42 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,63,63,66,57,40,55,30.06 Steady ,47,8,E,13
Fri Jan 29 23:44:58 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,61,61,66,57,40,58,30.06 Steady ,46,9,E,11
Sat Jan 30 00:29:03 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,60,60,66,56,40,57,30.05 Falling ,45,10,E,9
Sat Jan 30 01:13:13 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,59,59,66,57,40,69,30.05 Steady ,49,10,ENE,5
Sat Jan 30 01:57:10 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,58,58,66,57,40,74,30.05 Steady ,50,9,ENE,4
Sat Jan 30 02:41:27 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,56,56,66,56,40,83,30.05 Steady ,51,10,NNE,7
Sat Jan 30 03:24:58 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,56,56,66,55,40,84,30.04 Falling ,51,10,NE,7
Sat Jan 30 04:08:54 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,55,55,66,55,40,90,30.04 Steady ,53,9,NE,7
Sat Jan 30 04:52:40 2010," US and USA, FL and Florida, Jacksonville, 32099",Mostly Cloudy,56,56,66,55,40,86,30.03 Steady ,52,10,NNE,6
Sat Jan 30 05:36:26 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,58,58,66,55,40,85,30.03 Steady ,53,9,NNE,5
Sat Jan 30 06:20:30 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,58,58,66,55,80,85,30.03 Steady ,54,8,NE,5
Sat Jan 30 07:06:29 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,59,59,66,55,80,86,30.01 Steady ,55,6,NE,6
Sat Jan 30 07:49:10 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,58,58,66,55,80,85,30.00 Steady ,54,8,N,9
Sat Jan 30 08:32:24 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,58,58,66,55,80,86,29.98 Steady ,53,10,E,4
Sat Jan 30 11:14:10 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,58,58,69,42,70,90,29.89 Falling Rapidly ,55,8,CALM,0
Sat Jan 30 12:02:00 2010," US and USA, FL and Florida, Jacksonville, 32099",Cloudy,59,59,69,42,70,93,29.89 Steady ,57,8,S,2
