0,entity,Domain,Conditions,,day,,,,,,,,,,
7,7449,Portland,Cloudy,75,1,,,,,,,,,,
14,7449,Portland,Cloudy,68,1,,,,,,,,,,
8,7449,Portland,Cloudy,67,1,,,,,,,,,,
9,7449,Portland,Rain,76,1,,,,,,,,,,
15,7449,Portland,Light Rain,79,1,,,,,,,,,,
10,7449,Portland,clear sky,37,1,,,,,,,,,,
11,7449,Portland,Light Rain,79,1,,,,,,,,,,
12,7449,Portland,Light Rain,79,1,,,,,,,,,,
13,7449,Portland,Observation Quality is Caution Lt Rain,79,1,,,,,,,,,,
1,7464,Portland,Cloudy,,1,,,,,,,,,,
2,7464,Portland,Overcast,81,1,,,,,,,,,,
3,7464,Portland,Overcast,85,1,,,,,,,,,,
4,7464,Portland,Overcast,87,1,,,,,,,,,,
5,7464,Portland,Cloudy,85,1,,,,,,,,,,
6,7464,Portland,Overcast,76,1,,,,,,,,,,
7,7464,Portland,Mostly Cloudy,86,1,,,,,,,,,,
14,7464,Portland,Rain,89,1,,,,,,,,,,
8,7464,Portland,Cloudy,88,1,,,,,,,,,,
9,7464,Portland,Cloudy,81,1,,,,,,,,,,
15,7464,Portland,Cloudy,81,1,,,,,,,,,,
10,7464,Portland,clear sky,56,1,,,,,,,,,,
11,7464,Portland,Cloudy,85,1,,,,,,,,,,
12,7464,Portland,Cloudy,82,1,,,,,,,,,,
13,7464,Portland,Observation Quality is Caution Overcast,81,1,,,,,,,,,,
1,7477,Portland,Cloudy,,1,,,,,,,,,,
2,7477,Portland,Overcast,82,1,,,,,,,,,,
3,7477,Portland,Overcast,89,1,,,,,,,,,,
4,7477,Portland,Overcast,90,1,,,,,,,,,,
5,7477,Portland,Cloudy,82,1,,,,,,,,,,
6,7477,Portland,Overcast,76,1,,,,,,,,,,
7,7477,Portland,Cloudy,82,1,,,,,,,,,,
14,7477,Portland,Cloudy,83,1,,,,,,,,,,
8,7477,Portland,Cloudy,82,1,,,,,,,,,,
9,7477,Portland,Cloudy,81,1,,,,,,,,,,
15,7477,Portland,Cloudy,89,1,,,,,,,,,,
10,7477,Portland,mostly cloudy,79,1,,,,,,,,,,
11,7477,Portland,Cloudy,88,1,,,,,,,,,,
12,7477,Portland,Cloudy,85,1,,,,,,,,,,
13,7477,Portland,Overcast,89,1,,,,,,,,,,
1,7485,Portland,Cloudy,,1,,,,,,,,,,
2,7485,Portland,Overcast,93,1,,,,,,,,,,
3,7485,Portland,Overcast,96,1,,,,,,,,,,
4,7485,Portland,Overcast,97,1,,,,,,,,,,
5,7485,Portland,Cloudy,92,1,,,,,,,,,,
6,7485,Portland,Overcast,81,1,,,,,,,,,,
7,7485,Portland,Cloudy,91,1,,,,,,,,,,
14,7485,Portland,Cloudy,93,1,,,,,,,,,,
8,7485,Portland,Cloudy,92,1,,,,,,,,,,
9,7485,Portland,Cloudy,93,1,,,,,,,,,,
15,7485,Portland,Cloudy,96,1,,,,,,,,,,
10,7485,Portland,light snow,74,1,,,,,,,,,,
11,7485,Portland,Cloudy,92,1,,,,,,,,,,
12,7485,Portland,Cloudy,92,1,,,,,,,,,,
13,7485,Portland,Overcast,93,1,,,,,,,,,,
1,7497,Portland,Fog,,1,,,,,,,,,,
2,7497,Portland,Fog And Mist,93,1,,,,,,,,,,
3,7497,Portland,Overcast,100,1,,,,,,,,,,
4,7497,Portland,Overcast,99,1,,,,,,,,,,
5,7497,Portland,Fog,93,1,,,,,,,,,,
6,7497,Portland,Mist,83,1,,,,,,,,,,
7,7497,Portland,Cloudy,96,1,,,,,,,,,,
14,7497,Portland,Foggy,100,1,,,,,,,,,,
8,7497,Portland,Fog,100,1,,,,,,,,,,
9,7497,Portland,Fog,100,1,,,,,,,,,,
15,7497,Portland,Mist,100,1,,,,,,,,,,
10,7497,Portland,mostly cloudy,59,1,,,,,,,,,,
11,7497,Portland,Light Fog,100,1,,,,,,,,,,
12,7497,Portland,Cloudy,93,1,,,,,,,,,,
13,7497,Portland,Fog,100,1,,,,,,,,,,
6,7553,Portland,Overcast,68,1,,,,,,,,,,
7,7553,Portland,Cloudy,72,1,,,,,,,,,,
14,7553,Portland,Cloudy,66,1,,,,,,,,,,
8,7553,Portland,Cloudy,65,1,,,,,,,,,,
9,7553,Portland,Cloudy,66,1,,,,,,,,,,
15,7553,Portland,Cloudy,68,1,,,,,,,,,,
10,7553,Portland,mostly cloudy,65,1,,,,,,,,,,
11,7553,Portland,Cloudy,67,1,,,,,,,,,,
12,7553,Portland,Sunny,70,1,,,,,,,,,,
13,7553,Portland,Overcast,68,1,,,,,,,,,,
1,7553,Portland,Cloudy,,1,,,,,,,,,,
2,7553,Portland,Overcast,66,1,,,,,,,,,,
3,7553,Portland,Overcast,68,1,,,,,,,,,,
4,7553,Portland,Overcast,74,1,,,,,,,,,,
5,7553,Portland,Cloudy,67,1,,,,,,,,,,
6,7553,Portland,Overcast,68,1,,,,,,,,,,
7,7553,Portland,Cloudy,72,1,,,,,,,,,,
14,7553,Portland,Cloudy,66,1,,,,,,,,,,
8,7553,Portland,Cloudy,67,1,,,,,,,,,,
9,7553,Portland,Cloudy,66,1,,,,,,,,,,
15,7553,Portland,Cloudy,68,1,,,,,,,,,,
10,7553,Portland,mostly cloudy,65,1,,,,,,,,,,
11,7553,Portland,Cloudy,67,1,,,,,,,,,,
12,7553,Portland,Sunny,70,1,,,,,,,,,,
13,7553,Portland,Overcast,68,1,,,,,,,,,,
1,7691,San Antonio,Mostly Cloudy,,1,,,,,,,,,,
2,7691,San Antonio,Mostly Cloudy,76,1,,,,,,,,,,
3,7691,San Antonio,Scattered Clouds,76,1,,,,,,,,,,
4,7691,San Antonio,Scattered Clouds,74,1,,,,,,,,,,
5,7691,San Antonio,Showers,82,1,,,,,,,,,,
6,7691,San Antonio,Partly Cloudy,75,1,,,,,,,,,,
7,7691,San Antonio,Mostly Cloudy,72,1,,,,,,,,,,
14,7691,San Antonio,Cloudy,82,1,,,,,,,,,,
8,7691,San Antonio,Showers,82,1,,,,,,,,,,
9,7691,San Antonio,Short term forecastMostly Cloudy,81,1,,,,,,,,,,
15,7691,San Antonio,Mostly Clear,76,1,,,,,,,,,,
10,7691,San Antonio,light rain,81,1,,,,,,,,,,
11,7691,San Antonio,Partly Sunny,76,1,,,,,,,,,,
12,7691,San Antonio,Light Rain,82,1,,,,,,,,,,
13,7691,San Antonio,Partly Cloudy and Breezy,76,1,,,,,,,,,,
1,7765,San Antonio,Fair,,1,,,,,,,,,,
2,7765,San Antonio,Clear,50,1,,,,,,,,,,
3,7765,San Antonio,Scattered Clouds,56,1,,,,,,,,,,
4,7765,San Antonio,Scattered Clouds,53,1,,,,,,,,,,
5,7765,San Antonio,Partly Sunny,55,1,,,,,,,,,,
6,7765,San Antonio,Clear,52,1,,,,,,,,,,
7,7765,San Antonio,Partly Cloudy,56,1,,,,,,,,,,
14,7765,San Antonio,Mostly Sunny,52,1,,,,,,,,,,
8,7765,San Antonio,Partly Sunny,55,1,,,,,,,,,,
9,7765,San Antonio,Clear,57,1,,,,,,,,,,
15,7765,San Antonio,Mostly Clear,55,1,,,,,,,,,,
10,7765,San Antonio,clear sky,57,1,,,,,,,,,,
11,7765,San Antonio,Partly Sunny,55,1,,,,,,,,,,
12,7765,San Antonio,Partly Sunny,55,1,,,,,,,,,,
13,7765,San Antonio,Partly Cloudy,56,1,,,,,,,,,,
1,7776,San Antonio,Fair,,1,,,,,,,,,,
2,7776,San Antonio,Clear,60,1,,,,,,,,,,
3,7776,San Antonio,Clear,67,1,,,,,,,,,,
4,7776,San Antonio,Clear,62,1,,,,,,,,,,
5,7776,San Antonio,Clear,66,1,,,,,,,,,,
6,7776,San Antonio,Clear,62,1,,,,,,,,,,
7,7776,San Antonio,Clear,68,1,,,,,,,,,,
14,7776,San Antonio,Mostly Clear,60,1,,,,,,,,,,
8,7776,San Antonio,Clear,66,1,,,,,,,,,,
9,7776,San Antonio,Clear,69,1,,,,,,,,,,
15,7776,San Antonio,Clear,67,1,,,,,,,,,,
10,7776,San Antonio,clear sky,75,1,,,,,,,,,,
11,7776,San Antonio,Clear,66,1,,,,,,,,,,
12,7776,San Antonio,Clear,66,1,,,,,,,,,,
13,7776,San Antonio,Fair,67,1,,,,,,,,,,
1,7778,San Antonio,Fair,,1,,,,,,,,,,
2,7778,San Antonio,Clear,65,1,,,,,,,,,,
3,7778,San Antonio,Clear,76,1,,,,,,,,,,
4,7778,San Antonio,Clear,64,1,,,,,,,,,,
5,7778,San Antonio,Clear,72,1,,,,,,,,,,
6,7778,San Antonio,Clear,65,1,,,,,,,,,,
7,7778,San Antonio,Clear,67,1,,,,,,,,,,
14,7778,San Antonio,Mostly Clear,64,1,,,,,,,,,,
8,7778,San Antonio,Clear,72,1,,,,,,,,,,
9,7778,San Antonio,Clear,74,1,,,,,,,,,,
15,7778,San Antonio,Clear,75,1,,,,,,,,,,
10,7778,San Antonio,clear sky,74,1,,,,,,,,,,
11,7778,San Antonio,Clear,72,1,,,,,,,,,,
12,7778,San Antonio,Clear,72,1,,,,,,,,,,
13,7778,San Antonio,Fair,76,1,,,,,,,,,,
1,7802,San Antonio,Fair,,1,,,,,,,,,,
2,7802,San Antonio,Clear,75,1,,,,,,,,,,
3,7802,San Antonio,Clear,76,1,,,,,,,,,,
4,7802,San Antonio,Clear,64,1,,,,,,,,,,
5,7802,San Antonio,Clear,75,1,,,,,,,,,,
6,7802,San Antonio,Clear,64,1,,,,,,,,,,
7,7802,San Antonio,Clear,77,1,,,,,,,,,,
14,7802,San Antonio,Mostly Clear,65,1,,,,,,,,,,
8,7802,San Antonio,Clear,75,1,,,,,,,,,,
9,7802,San Antonio,Clear,75,1,,,,,,,,,,
15,7802,San Antonio,Clear,76,1,,,,,,,,,,
10,7802,San Antonio,clear sky,75,1,,,,,,,,,,
11,7802,San Antonio,Clear,75,1,,,,,,,,,,
12,7802,San Antonio,Clear,75,1,,,,,,,,,,
13,7802,San Antonio,Mostly Cloudy,76,1,,,,,,,,,,
1,7811,San Antonio,Cloudy,,1,,,,,,,,,,
2,7811,San Antonio,Fog And Mist,87,1,,,,,,,,,,
3,7811,San Antonio,Overcast,88,1,,,,,,,,,,
4,7811,San Antonio,Overcast,75,1,,,,,,,,,,
5,7811,San Antonio,Cloudy,88,1,,,,,,,,,,
6,7811,San Antonio,Mist,75,1,,,,,,,,,,
7,7811,San Antonio,Cloudy,88,1,,,,,,,,,,
14,7811,San Antonio,Mostly Clear,85,1,,,,,,,,,,
8,7811,San Antonio,Cloudy,86,1,,,,,,,,,,
9,7811,San Antonio,Cloudy,86,1,,,,,,,,,,
15,7811,San Antonio,Mist,88,1,,,,,,,,,,
10,7811,San Antonio,mostly cloudy,86,1,,,,,,,,,,
11,7811,San Antonio,Cloudy,88,1,,,,,,,,,,
12,7811,San Antonio,Cloudy,88,1,,,,,,,,,,
13,7811,San Antonio,Fog/Mist,88,1,,,,,,,,,,
1,7824,San Antonio,Cloudy,,1,,,,,,,,,,
2,7824,San Antonio,Hazy,81,1,,,,,,,,,,
3,7824,San Antonio,Overcast,81,1,,,,,,,,,,
4,7824,San Antonio,Haze,68,1,,,,,,,,,,
5,7824,San Antonio,Cloudy,85,1,,,,,,,,,,
6,7824,San Antonio,Overcast,69,1,,,,,,,,,,
7,7824,San Antonio,Cloudy,80,1,,,,,,,,,,
14,7824,San Antonio,Cloudy,81,1,,,,,,,,,,
8,7824,San Antonio,Cloudy,85,1,,,,,,,,,,
9,7824,San Antonio,Cloudy,80,1,,,,,,,,,,
15,7824,San Antonio,Haze,82,1,,,,,,,,,,
10,7824,San Antonio,mostly cloudy,86,1,,,,,,,,,,
11,7824,San Antonio,Cloudy,85,1,,,,,,,,,,
12,7824,San Antonio,Cloudy,80,1,,,,,,,,,,
13,7824,San Antonio,Overcast with Haze,82,1,,,,,,,,,,
1,8009,San Diego,Mostly Cloudy,,1,,,,,,,,,,
2,8009,San Diego,Mostly Cloudy,77,1,,,,,,,,,,
3,8009,San Diego,Mostly Cloudy,77,1,,,,,,,,,,
4,8009,San Diego,Mostly Cloudy,81,1,,,,,,,,,,
5,8009,San Diego,Intermittent Clouds,76,1,,,,,,,,,,
6,8009,San Diego,Mostly Cloudy,81,1,,,,,,,,,,
7,8009,San Diego,Mostly Cloudy,77,1,,,,,,,,,,
14,8009,San Diego,Mostly Clear,80,1,,,,,,,,,,
8,8009,San Diego,Intermittent Clouds,76,1,,,,,,,,,,
9,8009,San Diego,Mostly Cloudy,76,1,,,,,,,,,,
15,8009,San Diego,Mostly Cloudy,77,1,,,,,,,,,,
10,8009,San Diego,mostly cloudy,76,1,,,,,,,,,,
11,8009,San Diego,Clouds And Sun,76,1,,,,,,,,,,
12,8009,San Diego,Sunny,83,1,,,,,,,,,,
13,8009,San Diego,Mostly Cloudy,77,1,,,,,,,,,,
1,8100,San Diego,Fog,,1,,,,,,,,,,
2,8100,San Diego,Fog And Mist,88,1,,,,,,,,,,
3,8100,San Diego,Partly Cloudy,86,1,,,,,,,,,,
4,8100,San Diego,Partly Cloudy,93,1,,,,,,,,,,
5,8100,San Diego,Fog,86,1,,,,,,,,,,
6,8100,San Diego,Clear,93,1,,,,,,,,,,
7,8100,San Diego,Partly Cloudy,86,1,,,,,,,,,,
14,8100,San Diego,Mostly Clear,86,1,,,,,,,,,,
8,8100,San Diego,Clear,85,1,,,,,,,,,,
9,8100,San Diego,High Surf AdvisoryFog,87,1,,,,,,,,,,
15,8100,San Diego,Mist,86,1,,,,,,,,,,
10,8100,San Diego,clear sky,82,1,,,,,,,,,,
11,8100,San Diego,Light Fog,86,1,,,,,,,,,,
12,8100,San Diego,Light Fog,89,1,,,,,,,,,,
13,8100,San Diego,Fog,87,1,,,,,,,,,,
1,8104,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8104,San Diego,Fog And Mist,82,1,,,,,,,,,,
3,8104,San Diego,Mostly Cloudy,86,1,,,,,,,,,,
4,8104,San Diego,Mostly Cloudy,94,1,,,,,,,,,,
5,8104,San Diego,Intermittent Clouds,85,1,,,,,,,,,,
6,8104,San Diego,Mostly Cloudy,93,1,,,,,,,,,,
7,8104,San Diego,Mostly Cloudy,82,1,,,,,,,,,,
14,8104,San Diego,Partly Cloudy,90,1,,,,,,,,,,
8,8104,San Diego,Mostly Cloudy,89,1,,,,,,,,,,
9,8104,San Diego,High Surf AdvisoryFog,82,1,,,,,,,,,,
15,8104,San Diego,Mist,86,1,,,,,,,,,,
10,8104,San Diego,mostly cloudy,82,1,,,,,,,,,,
11,8104,San Diego,Clouds And Sun,85,1,,,,,,,,,,
12,8104,San Diego,Light Fog,86,1,,,,,,,,,,
13,8104,San Diego,Fog,86,1,,,,,,,,,,
1,8110,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8110,San Diego,Partly Cloudy,63,1,,,,,,,,,,
3,8110,San Diego,Scattered Clouds,62,1,,,,,,,,,,
4,8110,San Diego,Scattered Clouds,69,1,,,,,,,,,,
5,8110,San Diego,Mostly Sunny,62,1,,,,,,,,,,
6,8110,San Diego,Partly Cloudy,68,1,,,,,,,,,,
7,8110,San Diego,Partly Cloudy,62,1,,,,,,,,,,
14,8110,San Diego,Partly Cloudy,64,1,,,,,,,,,,
8,8110,San Diego,Mostly Sunny,62,1,,,,,,,,,,
9,8110,San Diego,High Surf AdvisoryPartly Cloudy,63,1,,,,,,,,,,
15,8110,San Diego,Mostly Clear,67,1,,,,,,,,,,
10,8110,San Diego,clear sky,63,1,,,,,,,,,,
11,8110,San Diego,Mostly Sunny,62,1,,,,,,,,,,
12,8110,San Diego,Sunny,59,1,,,,,,,,,,
13,8110,San Diego,Partly Cloudy,62,1,,,,,,,,,,
1,8111,San Diego,Mostly Cloudy,,1,,,,,,,,,,
2,8111,San Diego,Partly Cloudy,68,1,,,,,,,,,,
3,8111,San Diego,Scattered Clouds,67,1,,,,,,,,,,
4,8111,San Diego,Scattered Clouds,70,1,,,,,,,,,,
5,8111,San Diego,Mostly Sunny,66,1,,,,,,,,,,
6,8111,San Diego,Partly Cloudy,65,1,,,,,,,,,,
7,8111,San Diego,Partly Cloudy,69,1,,,,,,,,,,
14,8111,San Diego,Partly Cloudy,62,1,,,,,,,,,,
8,8111,San Diego,Mostly Sunny,66,1,,,,,,,,,,
9,8111,San Diego,High Surf AdvisoryPartly Cloudy,67,1,,,,,,,,,,
15,8111,San Diego,Mostly Clear,67,1,,,,,,,,,,
10,8111,San Diego,clear sky,63,1,,,,,,,,,,
11,8111,San Diego,Mostly Sunny,66,1,,,,,,,,,,
12,8111,San Diego,Sunny,59,1,,,,,,,,,,
13,8111,San Diego,Partly Cloudy,67,1,,,,,,,,,,
1,8123,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8123,San Diego,Partly Cloudy,77,1,,,,,,,,,,
3,8123,San Diego,Scattered Clouds,80,1,,,,,,,,,,
4,8123,San Diego,Scattered Clouds,89,1,,,,,,,,,,
5,8123,San Diego,Partly Cloudy,79,1,,,,,,,,,,
6,8123,San Diego,Partly Cloudy,87,1,,,,,,,,,,
7,8123,San Diego,Partly Cloudy,80,1,,,,,,,,,,
14,8123,San Diego,Partly Cloudy,77,1,,,,,,,,,,
8,8123,San Diego,Partly Cloudy,77,1,,,,,,,,,,
9,8123,San Diego,Partly Cloudy,76,1,,,,,,,,,,
15,8123,San Diego,Mostly Clear,80,1,,,,,,,,,,
10,8123,San Diego,clear sky,77,1,,,,,,,,,,
11,8123,San Diego,Partly Cloudy,79,1,,,,,,,,,,
12,8123,San Diego,Clear,86,1,,,,,,,,,,
13,8123,San Diego,Partly Cloudy,80,1,,,,,,,,,,
1,8135,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8135,San Diego,Hazy,82,1,,,,,,,,,,
3,8135,San Diego,Haze,83,1,,,,,,,,,,
4,8135,San Diego,Haze,92,1,,,,,,,,,,
5,8135,San Diego,Partly Cloudy,82,1,,,,,,,,,,
6,8135,San Diego,Mostly Cloudy,92,1,,,,,,,,,,
7,8135,San Diego,Partly Cloudy,83,1,,,,,,,,,,
14,8135,San Diego,Mostly Cloudy,83,1,,,,,,,,,,
8,8135,San Diego,Mostly Cloudy,84,1,,,,,,,,,,
9,8135,San Diego,Haze,82,1,,,,,,,,,,
15,8135,San Diego,Haze,83,1,,,,,,,,,,
10,8135,San Diego,clear sky,82,1,,,,,,,,,,
11,8135,San Diego,Partly Cloudy,82,1,,,,,,,,,,
12,8135,San Diego,Clear,89,1,,,,,,,,,,
13,8135,San Diego,Haze,83,1,,,,,,,,,,
1,8140,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8140,San Diego,Hazy,77,1,,,,,,,,,,
3,8140,San Diego,Haze,72,1,,,,,,,,,,
4,8140,San Diego,Haze,77,1,,,,,,,,,,
5,8140,San Diego,Partly Sunny,79,1,,,,,,,,,,
6,8140,San Diego,Partly Cloudy,79,1,,,,,,,,,,
7,8140,San Diego,Partly Cloudy,76,1,,,,,,,,,,
14,8140,San Diego,Partly Cloudy,86,1,,,,,,,,,,
8,8140,San Diego,Partly Sunny,79,1,,,,,,,,,,
9,8140,San Diego,Haze,76,1,,,,,,,,,,
15,8140,San Diego,Haze,72,1,,,,,,,,,,
10,8140,San Diego,clear sky,77,1,,,,,,,,,,
11,8140,San Diego,Partly Sunny,79,1,,,,,,,,,,
12,8140,San Diego,Partly Sunny,96,1,,,,,,,,,,
13,8140,San Diego,Haze,72,1,,,,,,,,,,
1,8143,San Diego,Partly Cloudy,,1,,,,,,,,,,
2,8143,San Diego,Partly Cloudy,63,1,,,,,,,,,,
3,8143,San Diego,Scattered Clouds,64,1,,,,,,,,,,
4,8143,San Diego,Scattered Clouds,71,1,,,,,,,,,,
5,8143,San Diego,Partly Sunny,64,1,,,,,,,,,,
6,8143,San Diego,Partly Cloudy,71,1,,,,,,,,,,
7,8143,San Diego,Partly Cloudy,64,1,,,,,,,,,,
14,8143,San Diego,Partly Cloudy,67,1,,,,,,,,,,
8,8143,San Diego,Partly Sunny,66,1,,,,,,,,,,
9,8143,San Diego,Partly Cloudy,63,1,,,,,,,,,,
15,8143,San Diego,Mostly Clear,64,1,,,,,,,,,,
10,8143,San Diego,clear sky,67,1,,,,,,,,,,
11,8143,San Diego,Partly Sunny,64,1,,,,,,,,,,
12,8143,San Diego,Sunny,69,1,,,,,,,,,,
13,8143,San Diego,Partly Cloudy,64,1,,,,,,,,,,
1,8336,San Francisco,Mostly Cloudy,,1,,,,,,,,,,
2,8336,San Francisco,Mostly Cloudy,72,1,,,,,,,,,,
3,8336,San Francisco,Mostly Cloudy,67,1,,,,,,,,,,
4,8336,San Francisco,Mostly Cloudy,77,1,,,,,,,,,,
5,8336,San Francisco,Mostly Cloudy,66,1,,,,,,,,,,
6,8336,San Francisco,Mostly Cloudy,82,1,,,,,,,,,,
7,8336,San Francisco,Mostly Cloudy,79,1,,,,,,,,,,
14,8336,San Francisco,Mostly Cloudy,83,1,,,,,,,,,,
8,8336,San Francisco,Mostly Cloudy,82,1,,,,,,,,,,
9,8336,San Francisco,Mostly Cloudy,71,1,,,,,,,,,,
15,8336,San Francisco,Mostly Cloudy,66,1,,,,,,,,,,
10,8336,San Francisco,mostly cloudy,82,1,,,,,,,,,,
11,8336,San Francisco,Mostly Cloudy,66,1,,,,,,,,,,
12,8336,San Francisco,Mostly Cloudy,79,1,,,,,,,,,,
13,8336,San Francisco,Lt Rain,70,1,,,,,,,,,,
1,8649,San Jose,Cloudy,,1,,,,,,,,,,
2,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
3,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
4,8649,San Jose,Mostly Cloudy,99,1,,,,,,,,,,
5,8649,San Jose,Cloudy,92,1,,,,,,,,,,
6,8649,San Jose,Mostly Cloudy,88,1,,,,,,,,,,
7,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
14,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
8,8649,San Jose,Cloudy,92,1,,,,,,,,,,
9,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
15,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
10,8649,San Jose,mostly cloudy,93,1,,,,,,,,,,
11,8649,San Jose,Cloudy,92,1,,,,,,,,,,
12,8649,San Jose,Cloudy,93,1,,,,,,,,,,
13,8649,San Jose,Mostly Cloudy,93,1,,,,,,,,,,
1,8969,Seattle,Mostly Cloudy,,1,,,,,,,,,,
2,8969,Seattle,Mostly Cloudy,71,1,,,,,,,,,,
3,8969,Seattle,Mostly Cloudy,71,1,,,,,,,,,,
4,8969,Seattle,Mostly Cloudy,67,1,,,,,,,,,,
5,8969,Seattle,Intermittent Clouds,57,1,,,,,,,,,,
6,8969,Seattle,Mostly Cloudy,71,1,,,,,,,,,,
7,8969,Seattle,Mostly Cloudy,71,1,,,,,,,,,,
14,8969,Seattle,Partly Cloudy,76,1,,,,,,,,,,
8,8969,Seattle,Mostly Cloudy,70,1,,,,,,,,,,
9,8969,Seattle,Mostly Cloudy,70,1,,,,,,,,,,
15,8969,Seattle,Mostly Cloudy,70,1,,,,,,,,,,
10,8969,Seattle,mostly cloudy,70,1,,,,,,,,,,
11,8969,Seattle,Some Clouds,57,1,,,,,,,,,,
12,8969,Seattle,Cloudy,47,1,,,,,,,,,,
13,8969,Seattle,Mostly Cloudy,71,1,,,,,,,,,,
1,9052,Seattle,Cloudy,,1,,,,,,,,,,
2,9052,Seattle,Overcast,72,1,,,,,,,,,,
3,9052,Seattle,Overcast,74,1,,,,,,,,,,
4,9052,Seattle,Overcast,79,1,,,,,,,,,,
5,9052,Seattle,Cloudy,79,1,,,,,,,,,,
6,9052,Seattle,Overcast,72,1,,,,,,,,,,
7,9052,Seattle,Cloudy,76,1,,,,,,,,,,
14,9052,Seattle,Cloudy,61,1,,,,,,,,,,
8,9052,Seattle,Cloudy,73,1,,,,,,,,,,
9,9052,Seattle,Cloudy,71,1,,,,,,,,,,
15,9052,Seattle,Cloudy,73,1,,,,,,,,,,
10,9052,Seattle,mostly cloudy,58,1,,,,,,,,,,
11,9052,Seattle,Cloudy,79,1,,,,,,,,,,
12,9052,Seattle,Cloudy,63,1,,,,,,,,,,
13,9052,Seattle,Overcast,74,1,,,,,,,,,,
1,9066,Seattle,Light Rain,,1,,,,,,,,,,
2,9066,Seattle,Light Rain,93,1,,,,,,,,,,
3,9066,Seattle,Light Rain,90,1,,,,,,,,,,
4,9066,Seattle,Light Rain,95,1,,,,,,,,,,
5,9066,Seattle,Showers,92,1,,,,,,,,,,
6,9066,Seattle,Light Rain,93,1,,,,,,,,,,
7,9066,Seattle,Showers,90,1,,,,,,,,,,
14,9066,Seattle,Rain,93,1,,,,,,,,,,
8,9066,Seattle,Showers,89,1,,,,,,,,,,
9,9066,Seattle,Rain,93,1,,,,,,,,,,
15,9066,Seattle,Light Rain,93,1,,,,,,,,,,
10,9066,Seattle,light rain,93,1,,,,,,,,,,
11,9066,Seattle,Light Rain,92,1,,,,,,,,,,
12,9066,Seattle,Light Rain,88,1,,,,,,,,,,
13,9066,Seattle,Lt Rain,93,1,,,,,,,,,,
1,9069,Seattle,Cloudy,,1,,,,,,,,,,
2,9069,Seattle,Overcast,87,1,,,,,,,,,,
3,9069,Seattle,Light Rain,86,1,,,,,,,,,,
4,9069,Seattle,Light Rain,93,1,,,,,,,,,,
5,9069,Seattle,Showers,95,1,,,,,,,,,,
6,9069,Seattle,Light Rain,87,1,,,,,,,,,,
7,9069,Seattle,Cloudy,89,1,,,,,,,,,,
14,9069,Seattle,Cloudy,89,1,,,,,,,,,,
8,9069,Seattle,Cloudy,88,1,,,,,,,,,,
9,9069,Seattle,Rain,87,1,,,,,,,,,,
15,9069,Seattle,Light Rain,86,1,,,,,,,,,,
10,9069,Seattle,mostly cloudy,87,1,,,,,,,,,,
11,9069,Seattle,Cloudy,92,1,,,,,,,,,,
12,9069,Seattle,Light Rain,93,1,,,,,,,,,,
13,9069,Seattle,Lt Rain,86,1,,,,,,,,,,
1,9076,Seattle,Light Rain,,1,,,,,,,,,,
2,9076,Seattle,Light Rain,87,1,,,,,,,,,,
3,9076,Seattle,Light Rain,87,1,,,,,,,,,,
4,9076,Seattle,Light Rain,93,1,,,,,,,,,,
5,9076,Seattle,Rain,92,1,,,,,,,,,,
6,9076,Seattle,Light Rain,87,1,,,,,,,,,,
7,9076,Seattle,Showers,86,1,,,,,,,,,,
14,9076,Seattle,Showers,86,1,,,,,,,,,,
8,9076,Seattle,Showers,87,1,,,,,,,,,,
9,9076,Seattle,Rain,87,1,,,,,,,,,,
15,9076,Seattle,Light Rain,87,1,,,,,,,,,,
10,9076,Seattle,light rain,87,1,,,,,,,,,,
11,9076,Seattle,Rain,92,1,,,,,,,,,,
12,9076,Seattle,Light Rain,88,1,,,,,,,,,,
13,9076,Seattle,Lt Rain,87,1,,,,,,,,,,
1,9079,Seattle,Cloudy,,1,,,,,,,,,,
2,9079,Seattle,Overcast,87,1,,,,,,,,,,
3,9079,Seattle,Overcast,86,1,,,,,,,,,,
4,9079,Seattle,Overcast,94,1,,,,,,,,,,
5,9079,Seattle,Showers,96,1,,,,,,,,,,
6,9079,Seattle,Overcast,87,1,,,,,,,,,,
7,9079,Seattle,Cloudy,87,1,,,,,,,,,,
14,9079,Seattle,Cloudy,86,1,,,,,,,,,,
8,9079,Seattle,Rain,92,1,,,,,,,,,,
9,9079,Seattle,Cloudy,87,1,,,,,,,,,,
15,9079,Seattle,Light Rain,87,1,,,,,,,,,,
10,9079,Seattle,mostly cloudy,93,1,,,,,,,,,,
11,9079,Seattle,Light Rain,96,1,,,,,,,,,,
12,9079,Seattle,Cloudy,93,1,,,,,,,,,,
13,9079,Seattle,Overcast,86,1,,,,,,,,,,
