source,entity,Domain,Conditions,Humidity,day
6,3681,Houston,Light Rain,100,1
7,3681,Houston,Showers,95,1
8,3681,Houston,Rain,92,1
9,3681,Houston,Coastal Flood WarningCloudy,100,1
10,3681,Houston,moderate rain,93,1
11,3681,Houston,Light Rain,92,1
12,3681,Houston,Rain,92,1
13,3693,Houston,Rain Fog/Mist,86,1
13,3705,Houston,Overcast,92,1
1,3719,Houston,Cloudy,,1
2,3719,Houston,Fog And Mist,88,1
3,3719,Houston,Overcast,90,1
4,3719,Houston,Overcast,92,1
5,3719,Houston,Cloudy,89,1
6,3719,Houston,Mist,100,1
7,3719,Houston,Cloudy,91,1
14,3719,Houston,Cloudy,93,1
8,3719,Houston,Cloudy,89,1
9,3719,Houston,Cloudy,93,1
15,3719,Houston,Mist,90,1
10,3719,Houston,mostly cloudy,87,1
11,3719,Houston,Cloudy,86,1
12,3719,Houston,Cloudy,89,1
1,3725,Houston,Cloudy,,1
2,3725,Houston,Fog And Mist,94,1
3,3725,Houston,Overcast,90,1
4,3725,Houston,Overcast,93,1
5,3725,Houston,Cloudy,89,1
6,3725,Houston,Mist,100,1
7,3725,Houston,Cloudy,91,1
14,3725,Houston,Cloudy,93,1
8,3725,Houston,Cloudy,89,1
9,3725,Houston,Cloudy,93,1
15,3725,Houston,Mist,90,1
10,3725,Houston,mostly cloudy,93,1
11,3725,Houston,Cloudy,89,1
12,3725,Houston,Cloudy,89,1
1,3727,Houston,Cloudy,,1
2,3727,Houston,Fog And Mist,87,1
3,3727,Houston,Overcast,83,1
4,3727,Houston,Overcast,92,1
5,3727,Houston,Cloudy,89,1
6,3727,Houston,Mist,100,1
7,3727,Houston,Cloudy,90,1
14,3727,Houston,Cloudy,93,1
8,3727,Houston,Cloudy,86,1
9,3727,Houston,Cloudy,93,1
15,3727,Houston,Cloudy,83,1
10,3727,Houston,mostly cloudy,87,1
11,3727,Houston,Cloudy,89,1
12,3727,Houston,Cloudy,86,1
1,3733,Houston,Cloudy,,1
2,3733,Houston,Fog And Mist,87,1
3,3733,Houston,Overcast,86,1
4,3733,Houston,Overcast,93,1
5,3733,Houston,Cloudy,92,1
6,3733,Houston,Light Rain,97,1
7,3733,Houston,Cloudy,88,1
14,3733,Houston,Cloudy,93,1
8,3733,Houston,Rain,93,1
9,3733,Houston,Cloudy,87,1
15,3733,Houston,Mist,86,1
10,3733,Houston,light rain,93,1
11,3733,Houston,Cloudy,92,1
12,3733,Houston,Cloudy,86,1
13,3764,Houston,Fog/Mist,90,1
13,3771,Houston,Light Rain,80,1
13,3773,Houston,Overcast,77,1
13,3775,Houston,Overcast,78,1
1,3784,Houston,Cloudy,,1
2,3784,Houston,Mostly Cloudy,82,1
3,3784,Houston,Mostly Cloudy,80,1
4,3784,Houston,Mostly Cloudy,85,1
5,3784,Houston,Partly Cloudy,86,1
6,3784,Houston,Overcast,85,1
7,3784,Houston,Mostly Cloudy,83,1
14,3784,Houston,Cloudy,82,1
8,3784,Houston,Cloudy,77,1
9,3784,Houston,Cloudy,82,1
15,3784,Houston,Mostly Cloudy,80,1
10,3784,Houston,mostly cloudy,77,1
11,3784,Houston,Partly Cloudy,86,1
12,3784,Houston,Cloudy,80,1
1,3793,Houston,Fair,,1
2,3793,Houston,Mostly Cloudy,77,1
3,3793,Houston,Overcast,80,1
4,3793,Houston,Overcast,82,1
5,3793,Houston,Intermittent Clouds,83,1
6,3793,Houston,Mostly Cloudy,85,1
7,3793,Houston,Cloudy,81,1
14,3793,Houston,Mostly Clear,82,1
8,3793,Houston,Intermittent Clouds,76,1
9,3793,Houston,Partly Cloudy,81,1
15,3793,Houston,Cloudy,80,1
10,3793,Houston,mostly cloudy,76,1
11,3793,Houston,Some Clouds,83,1
1,3794,Houston,Mostly Cloudy,,1
2,3794,Houston,Overcast,82,1
3,3794,Houston,Overcast,80,1
4,3794,Houston,Overcast,84,1
5,3794,Houston,Cloudy,83,1
6,3794,Houston,Overcast,87,1
7,3794,Houston,Showers,81,1
14,3794,Houston,Mostly Clear,82,1
8,3794,Houston,Intermittent Clouds,76,1
9,3794,Houston,Mostly Cloudy,81,1
15,3794,Houston,Cloudy,80,1
10,3794,Houston,mostly cloudy,82,1
11,3794,Houston,Cloudy,83,1
12,3794,Houston,Cloudy,79,1
1,3795,Houston,Mostly Cloudy,,1
2,3795,Houston,Light Rain,82,1
3,3795,Houston,Light Rain,80,1
4,3795,Houston,Light Rain,85,1
5,3795,Houston,Cloudy,79,1
6,3795,Houston,Overcast,89,1
7,3795,Houston,Showers,80,1
14,3795,Houston,Mostly Cloudy,82,1
8,3795,Houston,Cloudy,79,1
9,3795,Houston,Mostly Cloudy,81,1
15,3795,Houston,Light Rain,80,1
10,3795,Houston,mostly cloudy,82,1
11,3795,Houston,Cloudy,79,1
12,3795,Houston,Light Rain,79,1
1,3796,Houston,Mostly Cloudy,,1
2,3796,Houston,Light Rain,82,1
3,3796,Houston,Light Rain,80,1
4,3796,Houston,Light Rain,86,1
5,3796,Houston,Showers,82,1
6,3796,Houston,Light Rain,91,1
7,3796,Houston,Showers,81,1
14,3796,Houston,Mostly Cloudy,82,1
8,3796,Houston,Showers,79,1
9,3796,Houston,Cloudy,81,1
15,3796,Houston,Light Rain,80,1
10,3796,Houston,light rain,82,1
11,3796,Houston,Light Rain,82,1
12,3796,Houston,Light Rain,79,1
13,3819,Houston,Mostly Cloudy,80,1
13,3839,Houston,Overcast,77,1
1,3856,Indianapolis,Cloudy,,1
2,3856,Indianapolis,Mostly Cloudy,58,1
3,3856,Indianapolis,Mostly Cloudy,59,1
4,3856,Indianapolis,Mostly Cloudy,60,1
5,3856,Indianapolis,Intermittent Clouds,59,1
6,3856,Indianapolis,Mostly Cloudy,62,1
7,3856,Indianapolis,Mostly Cloudy,54,1
14,3856,Indianapolis,Cloudy,53,1
8,3856,Indianapolis,Cloudy,59,1
9,3856,Indianapolis,Mostly Cloudy,58,1
15,3856,Indianapolis,Mostly Cloudy,59,1
10,3856,Indianapolis,mostly cloudy,62,1
11,3856,Indianapolis,Clouds And Sun,59,1
12,3856,Indianapolis,Cloudy,67,1
13,3856,Indianapolis,Mostly Cloudy,59,1
1,3860,Indianapolis,Partly Cloudy,,1
2,3860,Indianapolis,Partly Cloudy,54,1
3,3860,Indianapolis,Partly Cloudy,56,1
4,3860,Indianapolis,Partly Cloudy,52,1
5,3860,Indianapolis,Mostly Sunny,55,1
6,3860,Indianapolis,Partly Cloudy,55,1
7,3860,Indianapolis,Clear,54,1
14,3860,Indianapolis,Partly Cloudy,43,1
8,3860,Indianapolis,Mostly Sunny,55,1
9,3860,Indianapolis,Mostly Sunny,54,1
15,3860,Indianapolis,Few Clouds,55,1
10,3860,Indianapolis,clear sky,54,1
11,3860,Indianapolis,Mostly Sunny,55,1
12,3860,Indianapolis,Sunny,68,1
1,3871,Indianapolis,Mostly Cloudy,,1
2,3871,Indianapolis,Mostly Cloudy,68,1
3,3871,Indianapolis,Mostly Cloudy,71,1
4,3871,Indianapolis,Overcast,81,1
5,3871,Indianapolis,Intermittent Clouds,70,1
6,3871,Indianapolis,Overcast,70,1
7,3871,Indianapolis,Partly Cloudy,74,1
14,3871,Indianapolis,Mostly Cloudy,65,1
8,3871,Indianapolis,Intermittent Clouds,70,1
9,3871,Indianapolis,Mostly Cloudy,68,1
15,3871,Indianapolis,Cloudy,71,1
10,3871,Indianapolis,mostly cloudy,67,1
11,3871,Indianapolis,Some Clouds,70,1
12,3871,Indianapolis,Mostly Clear,92,1
1,3874,Indianapolis,Cloudy,,1
2,3874,Indianapolis,Overcast,68,1
3,3874,Indianapolis,Overcast,71,1
4,3874,Indianapolis,Overcast,84,1
5,3874,Indianapolis,Cloudy,70,1
6,3874,Indianapolis,Overcast,71,1
7,3874,Indianapolis,Mostly Cloudy,79,1
14,3874,Indianapolis,Cloudy,65,1
8,3874,Indianapolis,Cloudy,70,1
9,3874,Indianapolis,Cloudy,68,1
15,3874,Indianapolis,Cloudy,68,1
10,3874,Indianapolis,mostly cloudy,67,1
11,3874,Indianapolis,Cloudy,70,1
12,3874,Indianapolis,Mostly Clear,92,1
1,3886,Indianapolis,Mostly Cloudy,,1
2,3886,Indianapolis,Mostly Cloudy,55,1
3,3886,Indianapolis,Mostly Cloudy,52,1
4,3886,Indianapolis,Mostly Cloudy,44,1
5,3886,Indianapolis,Mostly Cloudy,51,1
6,3886,Indianapolis,Mostly Cloudy,50,1
7,3886,Indianapolis,Partly Cloudy,50,1
14,3886,Indianapolis,Mostly Cloudy,49,1
8,3886,Indianapolis,Mostly Cloudy,51,1
9,3886,Indianapolis,Mostly Cloudy,55,1
15,3886,Indianapolis,Mostly Cloudy,49,1
10,3886,Indianapolis,mostly cloudy,55,1
11,3886,Indianapolis,Mostly Cloudy,51,1
12,3886,Indianapolis,Cloudy,59,1
13,3901,Indianapolis,A Few Clouds,68,1
13,3922,Indianapolis,Mostly Cloudy,41,1
1,3951,Indianapolis,Partly Cloudy,,1
2,3951,Indianapolis,Partly Cloudy,54,1
3,3951,Indianapolis,Scattered Clouds,55,1
4,3951,Indianapolis,Scattered Clouds,56,1
5,3951,Indianapolis,Mostly Sunny,55,1
6,3951,Indianapolis,Partly Cloudy,54,1
7,3951,Indianapolis,Partly Cloudy,49,1
14,3951,Indianapolis,Mostly Cloudy,48,1
8,3951,Indianapolis,Mostly Sunny,55,1
9,3951,Indianapolis,Partly Cloudy,54,1
15,3951,Indianapolis,Mostly Clear,55,1
10,3951,Indianapolis,mostly cloudy,54,1
11,3951,Indianapolis,Mostly Sunny,55,1
12,3951,Indianapolis,Sunny,68,1
13,3951,Indianapolis,Partly Cloudy,55,1
1,3954,Indianapolis,Partly Cloudy,,1
2,3954,Indianapolis,Partly Cloudy,54,1
3,3954,Indianapolis,Scattered Clouds,55,1
4,3954,Indianapolis,Scattered Clouds,63,1
5,3954,Indianapolis,Mostly Sunny,55,1
6,3954,Indianapolis,Partly Cloudy,59,1
7,3954,Indianapolis,Mostly Sunny,53,1
14,3954,Indianapolis,Partly Cloudy,43,1
8,3954,Indianapolis,Mostly Sunny,55,1
9,3954,Indianapolis,Partly Cloudy,54,1
15,3954,Indianapolis,Mostly Clear,55,1
10,3954,Indianapolis,clear sky,54,1
11,3954,Indianapolis,Mostly Sunny,55,1
12,3954,Indianapolis,Sunny,68,1
13,3954,Indianapolis,Partly Cloudy,55,1
1,3961,Indianapolis,Partly Cloudy,,1
2,3961,Indianapolis,Partly Cloudy,73,1
3,3961,Indianapolis,Partly Cloudy,74,1
4,3961,Indianapolis,Partly Cloudy,75,1
5,3961,Indianapolis,Mostly Clear,73,1
6,3961,Indianapolis,Partly Cloudy,73,1
7,3961,Indianapolis,Mostly Clear,68,1
14,3961,Indianapolis,Partly Cloudy,69,1
8,3961,Indianapolis,Mostly Clear,73,1
9,3961,Indianapolis,Mostly Sunny,73,1
15,3961,Indianapolis,Few Clouds,74,1
10,3961,Indianapolis,clear sky,73,1
11,3961,Indianapolis,Mostly Clear,73,1
13,3961,Indianapolis,A Few Clouds,74,1
1,3980,Indianapolis,Fair,,1
2,3980,Indianapolis,Clear,68,1
3,3980,Indianapolis,Clear,63,1
4,3980,Indianapolis,Clear,56,1
5,3980,Indianapolis,Sunny,68,1
6,3980,Indianapolis,Clear,58,1
7,3980,Indianapolis,Sunny,56,1
14,3980,Indianapolis,Mostly Sunny,73,1
8,3980,Indianapolis,Sunny,68,1
9,3980,Indianapolis,Clear,68,1
15,3980,Indianapolis,Clear,63,1
10,3980,Indianapolis,clear sky,68,1
11,3980,Indianapolis,Sunny,68,1
12,3980,Indianapolis,Sunny,63,1
13,3980,Indianapolis,Fair,63,1
1,3983,Indianapolis,Fair,,1
2,3983,Indianapolis,Clear,59,1
3,3983,Indianapolis,Clear,58,1
4,3983,Indianapolis,Clear,50,1
5,3983,Indianapolis,Sunny,58,1
6,3983,Indianapolis,Clear,51,1
7,3983,Indianapolis,Sunny,48,1
14,3983,Indianapolis,Mostly Sunny,51,1
8,3983,Indianapolis,Sunny,58,1
9,3983,Indianapolis,Clear,59,1
15,3983,Indianapolis,Clear,58,1
10,3983,Indianapolis,clear sky,58,1
11,3983,Indianapolis,Sunny,58,1
12,3983,Indianapolis,Sunny,68,1
13,3983,Indianapolis,Fair,58,1
1,4002,Indianapolis,Cloudy,,1
2,4002,Indianapolis,Overcast,80,1
3,4002,Indianapolis,Overcast,85,1
4,4002,Indianapolis,Overcast,89,1
5,4002,Indianapolis,Cloudy,84,1
6,4002,Indianapolis,Overcast,87,1
7,4002,Indianapolis,Cloudy,80,1
8,4002,Indianapolis,Cloudy,84,1
9,4002,Indianapolis,Winter storm watchCloudy,86,1
15,4002,Indianapolis,Cloudy,85,1
10,4002,Indianapolis,mostly cloudy,80,1
11,4002,Indianapolis,Cloudy,84,1
12,4002,Indianapolis,Light Fog,92,1
13,4012,Indianapolis,Fair,78,1
13,4027,Indianapolis,Fog/Mist,84,1
8,4031,Indianapolis,Partly Sunny,73,1
9,4031,Indianapolis,Partly Cloudy,73,1
15,4031,Indianapolis,Mostly Clear,73,1
10,4031,Indianapolis,clear sky,72,1
11,4031,Indianapolis,Partly Sunny,73,1
12,4031,Indianapolis,Partly Sunny,78,1
13,4031,Indianapolis,Partly Cloudy,73,1
1,4034,Indianapolis,Mostly Cloudy,,1
2,4034,Indianapolis,Mostly Cloudy,44,1
3,4034,Indianapolis,Mostly Cloudy,46,1
4,4034,Indianapolis,Mostly Cloudy,53,1
5,4034,Indianapolis,Mostly Cloudy,45,1
6,4034,Indianapolis,Mostly Cloudy,48,1
7,4034,Indianapolis,Cloudy,58,1
14,4034,Indianapolis,Mostly Cloudy,41,1
8,4034,Indianapolis,Mostly Cloudy,40,1
9,4034,Indianapolis,Mostly Cloudy,44,1
15,4034,Indianapolis,Mostly Cloudy,45,1
10,4034,Indianapolis,mostly cloudy,41,1
11,4034,Indianapolis,Mostly Cloudy,45,1
1,4036,Indianapolis,Mostly Cloudy,,1
2,4036,Indianapolis,Mostly Cloudy,56,1
3,4036,Indianapolis,Mostly Cloudy,54,1
4,4036,Indianapolis,Mostly Cloudy,60,1
5,4036,Indianapolis,Cloudy,54,1
6,4036,Indianapolis,Mostly Cloudy,53,1
7,4036,Indianapolis,Cloudy,58,1
14,4036,Indianapolis,Mostly Cloudy,46,1
8,4036,Indianapolis,Cloudy,54,1
9,4036,Indianapolis,Mostly Cloudy,55,1
15,4036,Indianapolis,Cloudy,56,1
10,4036,Indianapolis,mostly cloudy,55,1
11,4036,Indianapolis,Cloudy,54,1
12,4036,Indianapolis,Mostly Cloudy,64,1
1,4051,Indianapolis,Cloudy,,1
2,4051,Indianapolis,Overcast,75,1
3,4051,Indianapolis,Overcast,75,1
4,4051,Indianapolis,Overcast,85,1
5,4051,Indianapolis,Cloudy,75,1
6,4051,Indianapolis,Overcast,78,1
7,4051,Indianapolis,Cloudy,75,1
14,4051,Indianapolis,Cloudy,75,1
8,4051,Indianapolis,Cloudy,76,1
9,4051,Indianapolis,Short term forecastCloudy,74,1
15,4051,Indianapolis,Cloudy,75,1
10,4051,Indianapolis,mostly cloudy,74,1
11,4051,Indianapolis,Cloudy,74,1
12,4051,Indianapolis,Cloudy,86,1
1,4063,Indianapolis,Cloudy,,1
2,4063,Indianapolis,Overcast,60,1
3,4063,Indianapolis,Overcast,60,1
4,4063,Indianapolis,Overcast,58,1
5,4063,Indianapolis,Cloudy,59,1
6,4063,Indianapolis,Overcast,56,1
7,4063,Indianapolis,Cloudy,54,1
14,4063,Indianapolis,Cloudy,59,1
8,4063,Indianapolis,Cloudy,59,1
9,4063,Indianapolis,Cloudy,56,1
15,4063,Indianapolis,Cloudy,59,1
10,4063,Indianapolis,mostly cloudy,60,1
11,4063,Indianapolis,Cloudy,59,1
12,4063,Indianapolis,Cloudy,69,1
13,4072,Indianapolis,Overcast,56,1
13,4090,Indianapolis,Overcast,54,1
13,4094,Indianapolis,Overcast,59,1
13,4096,Indianapolis,Overcast,62,1
1,4108,Indianapolis,Cloudy,,1
2,4108,Indianapolis,Overcast,80,1
3,4108,Indianapolis,Overcast,82,1
4,4108,Indianapolis,Overcast,80,1
5,4108,Indianapolis,Cloudy,81,1
6,4108,Indianapolis,Overcast,82,1
7,4108,Indianapolis,Cloudy,80,1
14,4108,Indianapolis,Cloudy,82,1
8,4108,Indianapolis,Cloudy,81,1
9,4108,Indianapolis,Cloudy,80,1
15,4108,Indianapolis,Cloudy,81,1
10,4108,Indianapolis,mostly cloudy,80,1
11,4108,Indianapolis,Cloudy,81,1
12,4108,Indianapolis,Cloudy,86,1
1,4111,Indianapolis,Light Snow,,1
2,4111,Indianapolis,Light Snow,93,1
3,4111,Indianapolis,Light Snow,89,1
4,4111,Indianapolis,Light Snow Mist,82,1
5,4111,Indianapolis,Flurries,88,1
6,4111,Indianapolis,Snow,88,1
7,4111,Indianapolis,Cloudy,81,1
14,4111,Indianapolis,Mixed,85,1
8,4111,Indianapolis,Flurries,88,1
9,4111,Indianapolis,Short term forecastSnow,93,1
10,4111,Indianapolis,mostly cloudy,86,1
11,4111,Indianapolis,Lgt.Snow/Fog,88,1
12,4111,Indianapolis,Cloudy,80,1
1,4121,Indianapolis,Light Snow,,1
2,4121,Indianapolis,Light Snow,80,1
3,4121,Indianapolis,Haze,78,1
4,4121,Indianapolis,Haze,74,1
5,4121,Indianapolis,Flurries,78,1
6,4121,Indianapolis,Snow,79,1
7,4121,Indianapolis,Cloudy,71,1
14,4121,Indianapolis,Hazy,77,1
8,4121,Indianapolis,Flurries,78,1
9,4121,Indianapolis,Haze,74,1
15,4121,Indianapolis,Haze,77,1
10,4121,Indianapolis,light snow,80,1
11,4121,Indianapolis,Cloudy,77,1
12,4121,Indianapolis,Cloudy,86,1
13,4136,Indianapolis,Overcast,82,1
13,4149,Indianapolis,Overcast with Haze,81,1
13,4150,Indianapolis,Overcast with Haze,81,1
13,4153,Indianapolis,Overcast with Haze,78,1
1,4178,Jacksonville,Cloudy,,1
2,4178,Jacksonville,Overcast,56,1
3,4178,Jacksonville,Overcast,54,1
4,4178,Jacksonville,Overcast,57,1
5,4178,Jacksonville,Sunny,51,1
6,4178,Jacksonville,Overcast,53,1
7,4178,Jacksonville,Cloudy,58,1
14,4178,Jacksonville,Cloudy,48,1
8,4178,Jacksonville,Sunny,51,1
9,4178,Jacksonville,Clear,62,1
15,4178,Jacksonville,Cloudy,54,1
10,4178,Jacksonville,mostly cloudy,55,1
11,4178,Jacksonville,Sunny,51,1
12,4178,Jacksonville,Cloudy,69,1
13,4178,Jacksonville,Overcast,54,1
1,4182,Jacksonville,Cloudy,,1
2,4182,Jacksonville,Overcast,76,1
3,4182,Jacksonville,Mostly Cloudy,76,1
4,4182,Jacksonville,Mostly Cloudy,79,1
5,4182,Jacksonville,Cloudy,80,1
6,4182,Jacksonville,Overcast,75,1
7,4182,Jacksonville,Cloudy,74,1
14,4182,Jacksonville,Cloudy,71,1
8,4182,Jacksonville,Cloudy,80,1
9,4182,Jacksonville,Cloudy,76,1
15,4182,Jacksonville,Mostly Cloudy,76,1
10,4182,Jacksonville,mostly cloudy,70,1
11,4182,Jacksonville,Cloudy,80,1
12,4182,Jacksonville,Cloudy,70,1
1,4186,Jacksonville,Mostly Cloudy,,1
2,4186,Jacksonville,Mostly Cloudy,76,1
3,4186,Jacksonville,Mostly Cloudy,77,1
4,4186,Jacksonville,Mostly Cloudy,85,1
5,4186,Jacksonville,Intermittent Clouds,86,1
6,4186,Jacksonville,Bkh,82,1
7,4186,Jacksonville,Mostly Cloudy,77,1
14,4186,Jacksonville,Mostly Cloudy,74,1
8,4186,Jacksonville,Mostly Clear,85,1
9,4186,Jacksonville,Clear,76,1
15,4186,Jacksonville,Mostly Cloudy,76,1
10,4186,Jacksonville,mostly cloudy,76,1
11,4186,Jacksonville,Some Clouds,86,1
12,4186,Jacksonville,Cloudy,70,1
1,4193,Jacksonville,Mostly Cloudy,,1
2,4193,Jacksonville,Mostly Cloudy,82,1
3,4193,Jacksonville,Mostly Cloudy,77,1
4,4193,Jacksonville,Mostly Cloudy,92,1
5,4193,Jacksonville,Mostly Clear,93,1
6,4193,Jacksonville,Bkh,90,1
7,4193,Jacksonville,Mostly Cloudy,77,1
14,4193,Jacksonville,Mostly Cloudy,77,1
8,4193,Jacksonville,Intermittent Clouds,93,1
9,4193,Jacksonville,Clear,81,1
15,4193,Jacksonville,Mostly Cloudy,77,1
10,4193,Jacksonville,mostly cloudy,81,1
11,4193,Jacksonville,Mostly Clear,93,1
12,4193,Jacksonville,Clear,74,1
1,4199,Jacksonville,Cloudy,,1
2,4199,Jacksonville,Overcast,82,1
3,4199,Jacksonville,Overcast,83,1
4,4199,Jacksonville,Overcast,91,1
5,4199,Jacksonville,Sunny,100,1
6,4199,Jacksonville,Bkh,87,1
7,4199,Jacksonville,Cloudy,82,1
14,4199,Jacksonville,Mostly Cloudy,83,1
8,4199,Jacksonville,Sunny,100,1
9,4199,Jacksonville,Clear,87,1
15,4199,Jacksonville,Cloudy,83,1
10,4199,Jacksonville,mostly cloudy,82,1
11,4199,Jacksonville,Sunny,100,1
1,4205,Jacksonville,Cloudy,,1
2,4205,Jacksonville,Overcast,72,1
3,4205,Jacksonville,Overcast,72,1
4,4205,Jacksonville,Overcast,74,1
5,4205,Jacksonville,Partly Sunny,71,1
6,4205,Jacksonville,Overcast,70,1
7,4205,Jacksonville,Cloudy,72,1
14,4205,Jacksonville,Cloudy,72,1
8,4205,Jacksonville,Sunny,71,1
9,4205,Jacksonville,Clear,76,1
15,4205,Jacksonville,Cloudy,72,1
10,4205,Jacksonville,mostly cloudy,72,1
11,4205,Jacksonville,Partly Sunny,71,1
12,4205,Jacksonville,Cloudy,77,1
13,4212,Jacksonville,Mostly Cloudy,71,1
13,4219,Jacksonville,Mostly Cloudy,77,1
13,4227,Jacksonville,Mostly Cloudy,80,1
13,4231,Jacksonville,Overcast,83,1
13,4244,Jacksonville,Overcast,83,1
1,4259,Jacksonville,Cloudy,,1
2,4259,Jacksonville,Overcast,88,1
3,4259,Jacksonville,Overcast,90,1
4,4259,Jacksonville,Overcast,95,1
5,4259,Jacksonville,Cloudy,100,1
6,4259,Jacksonville,Overcast,92,1
7,4259,Jacksonville,Cloudy,87,1
14,4259,Jacksonville,Cloudy,90,1
8,4259,Jacksonville,Cloudy,100,1
9,4259,Jacksonville,Short term forecastClear,94,1
15,4259,Jacksonville,Cloudy,89,1
10,4259,Jacksonville,mostly cloudy,88,1
11,4259,Jacksonville,Cloudy,100,1
12,4259,Jacksonville,Cloudy,86,1
13,4259,Jacksonville,Overcast,90,1
1,4280,Jacksonville,Cloudy,,1
2,4280,Jacksonville,Overcast,88,1
3,4280,Jacksonville,Overcast,89,1
4,4280,Jacksonville,Overcast,86,1
5,4280,Jacksonville,Cloudy,93,1
6,4280,Jacksonville,Bkh,85,1
7,4280,Jacksonville,Cloudy,89,1
14,4280,Jacksonville,Mostly Cloudy,78,1
8,4280,Jacksonville,Cloudy,82,1
9,4280,Jacksonville,Cloudy,94,1
15,4280,Jacksonville,Cloudy,89,1
10,4280,Jacksonville,mostly cloudy,88,1
11,4280,Jacksonville,Cloudy,93,1
12,4280,Jacksonville,Cloudy,82,1
13,4280,Jacksonville,Overcast and Breezy,90,1
1,4292,Jacksonville,Cloudy,,1
2,4292,Jacksonville,Overcast,71,1
3,4292,Jacksonville,Overcast,73,1
4,4292,Jacksonville,Overcast,82,1
5,4292,Jacksonville,Cloudy,80,1
6,4292,Jacksonville,Overcast,77,1
7,4292,Jacksonville,Cloudy,74,1
14,4292,Jacksonville,Cloudy,73,1
8,4292,Jacksonville,Cloudy,80,1
9,4292,Jacksonville,Cloudy,81,1
15,4292,Jacksonville,Cloudy,73,1
10,4292,Jacksonville,mostly cloudy,70,1
11,4292,Jacksonville,Cloudy,80,1
12,4292,Jacksonville,Cloudy,76,1
13,4292,Jacksonville,Overcast,73,1
1,4306,Jacksonville,Mostly Cloudy,,1
2,4306,Jacksonville,Mostly Cloudy,71,1
3,4306,Jacksonville,Mostly Cloudy,71,1
4,4306,Jacksonville,Mostly Cloudy,72,1
5,4306,Jacksonville,Partly Sunny,70,1
6,4306,Jacksonville,Bkh,73,1
7,4306,Jacksonville,Mostly Cloudy,71,1
14,4306,Jacksonville,Mostly Cloudy,65,1
8,4306,Jacksonville,Sunny,61,1
9,4306,Jacksonville,Cloudy,70,1
15,4306,Jacksonville,Mostly Cloudy,70,1
10,4306,Jacksonville,mostly cloudy,66,1
11,4306,Jacksonville,Partly Sunny,70,1
12,4306,Jacksonville,Mostly Cloudy,70,1
13,4306,Jacksonville,Mostly Cloudy,71,1
1,4318,Jacksonville,Partly Cloudy,,1
2,4318,Jacksonville,Mostly Cloudy,94,1
3,4318,Jacksonville,Mostly Cloudy,90,1
4,4318,Jacksonville,Mostly Cloudy,93,1
5,4318,Jacksonville,Cloudy,100,1
7,4318,Jacksonville,Partly Cloudy,91,1
8,4318,Jacksonville,Cloudy,100,1
9,4318,Jacksonville,Clear,93,1
15,4318,Jacksonville,Mostly Cloudy,90,1
10,4318,Jacksonville,clear sky,87,1
11,4318,Jacksonville,Cloudy,100,1
12,4318,Jacksonville,Cloudy,82,1
1,4323,Jacksonville,Cloudy,,1
2,4323,Jacksonville,Overcast,82,1
3,4323,Jacksonville,Overcast,83,1
4,4323,Jacksonville,Overcast,90,1
5,4323,Jacksonville,Cloudy,93,1
6,4323,Jacksonville,Overcast,91,1
7,4323,Jacksonville,Cloudy,84,1
8,4323,Jacksonville,Cloudy,93,1
9,4323,Jacksonville,Lake Wind AdvisoryClear,82,1
15,4323,Jacksonville,Cloudy,80,1
10,4323,Jacksonville,mostly cloudy,82,1
11,4323,Jacksonville,Cloudy,93,1
12,4323,Jacksonville,Cloudy,80,1
13,4334,Jacksonville,Mostly Cloudy,80,1
13,4337,Jacksonville,Partly Cloudy,86,1
13,4341,Jacksonville,Overcast,89,1
13,4343,Jacksonville,Overcast,86,1
1,4359,Jacksonville,Light Rain,,1
2,4359,Jacksonville,Overcast,88,1
3,4359,Jacksonville,Light Rain,89,1
4,4359,Jacksonville,Light Rain,91,1
5,4359,Jacksonville,Cloudy,93,1
6,4359,Jacksonville,Overcast,89,1
7,4359,Jacksonville,Cloudy,90,1
14,4359,Jacksonville,Cloudy,87,1
8,4359,Jacksonville,Mostly Cloudy,93,1
9,4359,Jacksonville,Cloudy,94,1
15,4359,Jacksonville,Light Rain,89,1
10,4359,Jacksonville,mostly cloudy,88,1
11,4359,Jacksonville,Cloudy,93,1
12,4359,Jacksonville,Cloudy,87,1
1,4372,Jacksonville,Cloudy,,1
2,4372,Jacksonville,Overcast,94,1
3,4372,Jacksonville,Overcast,94,1
4,4372,Jacksonville,Overcast,99,1
5,4372,Jacksonville,Cloudy,100,1
6,4372,Jacksonville,Overcast,96,1
7,4372,Jacksonville,Cloudy,94,1
14,4372,Jacksonville,Rain,100,1
8,4372,Jacksonville,Cloudy,100,1
9,4372,Jacksonville,Short term forecastCloudy,100,1
15,4372,Jacksonville,Cloudy,94,1
10,4372,Jacksonville,mostly cloudy,94,1
11,4372,Jacksonville,Cloudy,100,1
12,4372,Jacksonville,Rain,93,1
1,4377,Jacksonville,Light Rain,,1
2,4377,Jacksonville,Light Rain,94,1
3,4377,Jacksonville,Overcast,94,1
4,4377,Jacksonville,Overcast,98,1
5,4377,Jacksonville,Rain,100,1
6,4377,Jacksonville,Overcast,96,1
7,4377,Jacksonville,Cloudy,94,1
14,4377,Jacksonville,Rain,96,1
8,4377,Jacksonville,Rain,100,1
9,4377,Jacksonville,Rain,100,1
15,4377,Jacksonville,Cloudy,88,1
10,4377,Jacksonville,moderate rain,94,1
11,4377,Jacksonville,Rain,100,1
