0,entity,Domain,Conditions,,day,,,,,,,,,,
9,9052,Seattle,Cloudy,71,1,,,,,,,,,,
15,9052,Seattle,Cloudy,73,1,,,,,,,,,,
10,9052,Seattle,mostly cloudy,58,1,,,,,,,,,,
11,9052,Seattle,Cloudy,79,1,,,,,,,,,,
12,9052,Seattle,Cloudy,63,1,,,,,,,,,,
13,9052,Seattle,Overcast,74,1,,,,,,,,,,
1,9066,Seattle,Light Rain,,1,,,,,,,,,,
2,9066,Seattle,Light Rain,93,1,,,,,,,,,,
3,9066,Seattle,Light Rain,90,1,,,,,,,,,,
4,9066,Seattle,Light Rain,95,1,,,,,,,,,,
5,9066,Seattle,Showers,92,1,,,,,,,,,,
6,9066,Seattle,Light Rain,93,1,,,,,,,,,,
7,9066,Seattle,Showers,90,1,,,,,,,,,,
14,9066,Seattle,Rain,93,1,,,,,,,,,,
8,9066,Seattle,Showers,89,1,,,,,,,,,,
9,9066,Seattle,Rain,93,1,,,,,,,,,,
15,9066,Seattle,Light Rain,93,1,,,,,,,,,,
10,9066,Seattle,light rain,93,1,,,,,,,,,,
11,9066,Seattle,Light Rain,92,1,,,,,,,,,,
12,9066,Seattle,Light Rain,88,1,,,,,,,,,,
13,9066,Seattle,Lt Rain,93,1,,,,,,,,,,
1,9069,Seattle,Cloudy,,1,,,,,,,,,,
2,9069,Seattle,Overcast,87,1,,,,,,,,,,
3,9069,Seattle,Light Rain,86,1,,,,,,,,,,
4,9069,Seattle,Light Rain,93,1,,,,,,,,,,
5,9069,Seattle,Showers,95,1,,,,,,,,,,
6,9069,Seattle,Light Rain,87,1,,,,,,,,,,
7,9069,Seattle,Cloudy,89,1,,,,,,,,,,
14,9069,Seattle,Cloudy,89,1,,,,,,,,,,
8,9069,Seattle,Cloudy,88,1,,,,,,,,,,
9,9069,Seattle,Rain,87,1,,,,,,,,,,
15,9069,Seattle,Light Rain,86,1,,,,,,,,,,
10,9069,Seattle,mostly cloudy,87,1,,,,,,,,,,
11,9069,Seattle,Cloudy,92,1,,,,,,,,,,
12,9069,Seattle,Light Rain,93,1,,,,,,,,,,
13,9069,Seattle,Lt Rain,86,1,,,,,,,,,,
1,9076,Seattle,Light Rain,,1,,,,,,,,,,
2,9076,Seattle,Light Rain,87,1,,,,,,,,,,
3,9076,Seattle,Light Rain,87,1,,,,,,,,,,
4,9076,Seattle,Light Rain,93,1,,,,,,,,,,
5,9076,Seattle,Rain,92,1,,,,,,,,,,
6,9076,Seattle,Light Rain,87,1,,,,,,,,,,
7,9076,Seattle,Showers,86,1,,,,,,,,,,
14,9076,Seattle,Showers,86,1,,,,,,,,,,
8,9076,Seattle,Showers,87,1,,,,,,,,,,
9,9076,Seattle,Rain,87,1,,,,,,,,,,
15,9076,Seattle,Light Rain,87,1,,,,,,,,,,
10,9076,Seattle,light rain,87,1,,,,,,,,,,
11,9076,Seattle,Rain,92,1,,,,,,,,,,
12,9076,Seattle,Light Rain,88,1,,,,,,,,,,
13,9076,Seattle,Lt Rain,87,1,,,,,,,,,,
1,9079,Seattle,Cloudy,,1,,,,,,,,,,
2,9079,Seattle,Overcast,87,1,,,,,,,,,,
3,9079,Seattle,Overcast,86,1,,,,,,,,,,
4,9079,Seattle,Overcast,94,1,,,,,,,,,,
5,9079,Seattle,Showers,96,1,,,,,,,,,,
6,9079,Seattle,Overcast,87,1,,,,,,,,,,
7,9079,Seattle,Cloudy,87,1,,,,,,,,,,
14,9079,Seattle,Cloudy,86,1,,,,,,,,,,
8,9079,Seattle,Rain,92,1,,,,,,,,,,
9,9079,Seattle,Cloudy,87,1,,,,,,,,,,
15,9079,Seattle,Light Rain,87,1,,,,,,,,,,
10,9079,Seattle,mostly cloudy,93,1,,,,,,,,,,
11,9079,Seattle,Light Rain,96,1,,,,,,,,,,
12,9079,Seattle,Cloudy,93,1,,,,,,,,,,
13,9079,Seattle,Overcast,86,1,,,,,,,,,,
1,9084,Seattle,Cloudy,,1,,,,,,,,,,
2,9084,Seattle,Overcast,93,1,,,,,,,,,,
3,9084,Seattle,Overcast,90,1,,,,,,,,,,
4,9084,Seattle,Overcast,95,1,,,,,,,,,,
5,9084,Seattle,Showers,96,1,,,,,,,,,,
6,9084,Seattle,Overcast,93,1,,,,,,,,,,
7,9084,Seattle,Cloudy,90,1,,,,,,,,,,
14,9084,Seattle,Rain,90,1,,,,,,,,,,
8,9084,Seattle,Cloudy,93,1,,,,,,,,,,
9,9084,Seattle,Cloudy,93,1,,,,,,,,,,
15,9084,Seattle,Cloudy,90,1,,,,,,,,,,
10,9084,Seattle,mostly cloudy,93,1,,,,,,,,,,
11,9084,Seattle,Mist,96,1,,,,,,,,,,
12,9084,Seattle,Cloudy,92,1,,,,,,,,,,
13,9084,Seattle,Mostly Cloudy,90,1,,,,,,,,,,
13,9584,Washington,Fog/Mist,85,1,,,,,,,,,,
0,0,0,0,0,0,0,0
0,1,2,3,4,5,6,7,14,8,9,10,11,12,13,15
Austin,26,26,26,26,26,26,26,24,26,26,26,26,26,17,0
Baltimore,13,13,13,13,13,13,13,0,13,13,13,13,11,16,12
Boston,29,29,29,29,29,29,0,0,28,0,0,27,26,0,28
Charlotte,22,22,22,22,21,21,21,21,21,21,21,21,18,0,20
Chicago,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7
Dallas,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
El Paso,11,11,11,11,11,11,11,11,11,11,11,11,10,10,11
Houston,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Indianapolis,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Las Vegas,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2
Los Angeles,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
Milwaukee,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Nashville,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3
Phoenix,8,8,8,8,8,8,8,7,8,8,8,8,8,7,8
Portland,7,7,7,7,7,8,8,8,8,8,8,8,8,7,8
San Diego,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9
San Jose,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Seattle,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
