sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L,,,
216,135,11065,,4908921,,,2346,3074,5502,,,
240,668,11040,,1896369,,,6997,3106,9007,,,
267,880,6036,,2238364,,,5411,815,2088,,,
279,856,8222,,329218,,,6855,3753,4346,,,
290,485,11870,,962566,,,7011,5265,9015,,,
291,183,6312,,3714903,,,7012,6336,259,,,
295,925,6749,,1093991,,,7013,6932,9018,,,
322,499,9395,,585438,,,1849,5221,2540,,,
325,498,4844,,1138288,,,7021,6214,9024,,,
359,109,11889,,20899452,,,7025,6109,5126,,,
362,509,11897,,3106561,,,7026,1816,6976,,,
383,717,8944,,1378184,,,7030,3832,440,,,
407,1040,6194,,1233334,,,1205,6316,3711,,,
423,592,11907,,1293581,,,7036,5043,9044,,,
462,292,3109,,1651368,,,5885,3239,9051,,,
464,373,2390,,1299601,,,6489,4547,2650,,,
466,7,3123,,993222,,,4238,3353,7466,,,
470,411,11330,,3548384,,,7047,3651,198,,,
500,261,7287,,710863,,,7053,499,4523,,,
502,129,1953,,2226343,,,7054,1083,9061,,,
507,227,2255,,6430527,,,4422,5958,8434,,,
516,485,6006,,2382378,,,7055,6502,4588,,,
529,490,9655,,3545640,,,3156,4381,4694,,,
546,1040,2125,,2375446,,,3941,2876,8718,,,
549,245,4888,,16636358,,,1408,4338,5493,,,
554,796,5938,,20651346,,,6276,1210,1722,,,
555,789,3952,,771197,,,7061,5912,2374,,,
556,748,3209,,3065397,,,5264,4156,596,,,
562,216,4306,,4785654,,,5601,3740,5952,,,
580,468,4040,,5155235,,,7068,2070,9074,,,
591,563,3139,,8654532,,,4435,1142,8796,,,
627,838,2719,,16258724,,,2196,680,4568,,,
632,471,11956,,3320934,,,7079,5809,9081,,,
641,217,4209,,15187496,,,2088,3641,2586,,,
643,1300,3968,,7186642,,,4237,6928,6976,,,
670,755,2818,,24647158,,,2456,6554,2001,,,
671,1040,1122,,782400,,,7088,2693,9090,,,
696,562,2568,,21299260,,,5647,1210,8981,,,
700,912,4424,,2314746,,,1417,5915,1237,,,
707,610,9396,,2428263,,,596,3401,2303,,,
748,411,2295,,2020152,,,5642,6893,4896,,,
759,261,4690,,1682446,,,2192,4000,1582,,,
760,9,2397,,18403186,,,3238,5121,71,,,
768,835,4935,,1526966,,,7105,4058,9114,,,
776,292,6456,,3540835,,,165,3390,2510,,,
792,887,9851,,1104421,,,6584,470,9122,,,
803,480,11995,,1076739,,,7111,4689,9124,,,
806,390,12003,,381126,,,7114,1308,75,,,
813,736,24,,2346928,,,7115,200,9127,,,
825,804,7137,,3319060,,,5814,2220,6641,,,
829,468,2324,,5066931,,,1453,567,9131,,,
835,291,2611,,13463604,,,31,2651,4068,,,
838,615,1401,,11031289,,,1112,6633,1509,,,
848,504,6393,,1214889,,,7124,3962,2661,,,
849,135,6886,,8392264,,,6452,3534,6058,,,
861,862,2580,,16555869,,,5628,4036,4034,,,
863,684,769,,6025080,,,3789,6592,3900,,,
877,480,846,,12011118,,,632,2334,706,,,
888,494,7821,,3361948,,,7129,3068,1447,,,
895,424,7310,,2909267,,,4501,3729,9149,,,
913,377,5878,,1745437,,,82,2422,635,,,
922,616,2394,,5024518,,,2115,2984,3996,,,
940,377,10923,,831076,,,5652,4691,8222,,,
949,435,161,,1337275,,,4160,5096,4469,,,
959,908,191,,2421463,,,173,4221,2381,,,
960,247,12039,,9986775,,,7142,3,9162,,,
968,1256,3919,,8916078,,,6442,2330,130,,,
970,350,138,,8844915,,,132,8238,3814,,,
976,496,12050,,447917,,,7149,3144,9164,,,
980,1100,7099,,5186265,,,6360,1738,4821,,,
981,615,8102,,1664622,,,6209,1416,4523,,,
984,148,5991,,2891177,,,4139,7344,8826,,,
988,182,8182,,833913,,,4061,1462,2409,,,
989,72,922,,10319965,,,3577,5298,5714,,,
998,643,12063,,283282,,,7155,5087,2638,,,
4,11,7155,8512,842725,7355,5147,3623,4719,2029,,,
27,1157,8294,8555,1813676,4367,7709,267,4727,73,,,
29,508,10445,8556,10461898,7911,2304,83,113,2487,,,
37,788,7791,259,13304698,7913,7711,3528,143,111,,,
38,159,6185,6773,1007462,2507,7712,6945,146,1239,,,
48,473,8624,6705,289216,7916,7715,6512,183,148,,,
76,492,3303,655,9117919,6038,5665,5420,292,8391,,,
79,1016,2907,4193,31002204,4559,1751,5178,303,237,,,
88,563,3599,3919,1511589,6049,5987,6953,4743,262,,,
100,639,668,3027,1790296,1082,2134,6955,398,306,,,
102,899,7151,3795,4043487,5671,5901,6957,406,208,,,
110,1140,11033,7227,4042986,4748,6965,6959,439,504,,,
112,58,9236,5082,1471694,7926,5068,3000,444,2514,,,
121,789,11825,8568,1461280,6309,7722,6960,477,364,,,
123,370,7664,8569,1488791,2804,1477,6962,484,369,,,
148,772,2562,4126,1944608,2712,5762,440,569,439,,,
152,623,127,4427,577501,6217,2454,6972,342,450,,,
168,208,11840,8578,5197107,7933,7729,6977,6197,491,,,
171,509,2772,4752,5004225,1995,6868,3310,3638,498,,,
177,912,865,3344,3705108,1088,2801,1333,674,3690,,,
181,1078,11849,8581,1266658,7934,7735,6980,690,532,,,
201,836,7803,7961,3013640,6962,7740,6986,756,594,,,
205,529,2796,2439,36755476,6203,4741,1218,770,607,,,
209,215,3721,1407,107226463,6279,5156,3028,785,622,,,
214,400,195,969,1544771,1477,6286,6990,804,7393,,,
216,135,11065,7222,4909521,4212,7741,2346,811,1240,,,
240,668,11040,8597,1896469,7943,1966,6997,7220,4030,,,
267,529,6331,2126,1754944,3661,3288,5411,986,765,,,
279,680,8760,2308,246428,6789,7752,6855,4812,2569,,,
290,485,11870,4435,962366,7948,7759,7011,1067,2591,,,
291,1137,6736,6115,3669952,7949,7760,7012,1070,44,,,
295,925,6749,3794,1094791,2876,7761,7013,4326,846,,,
322,499,9395,7557,585538,7955,1801,1849,1172,480,,,
325,880,4175,4158,950849,4415,7764,7021,1182,2599,,,
359,128,11891,8612,19707736,1166,7773,7025,7550,1010,,,
362,171,11898,8614,2901424,7958,7774,7026,1300,2612,,,
383,757,7644,8618,915990,7962,7777,7030,1374,1071,,,
407,1040,6194,1829,1229280,411,6039,1205,1450,1132,,,
423,592,11907,7962,1293781,3855,7785,7036,5246,2633,,,
462,292,3109,3039,1655488,5692,5134,5885,1629,1265,,,
464,373,2390,7931,1300101,1612,5190,6489,1473,1270,,,
466,482,11700,4674,853190,7122,4459,4238,4865,3096,,,
470,606,3685,1774,3376023,806,6364,7047,1657,1286,,,
500,261,7287,6844,711063,7979,6697,7053,2545,7697,,,
502,129,1953,6382,2226543,6064,7769,7054,6246,990,,,
507,419,7948,1534,5904507,1432,2867,4422,5277,2040,,,
516,485,6006,8013,2383078,4650,6251,7055,1805,2665,,,
529,80,5063,510,3429316,3038,6600,3156,2114,1842,,,
546,1040,2125,1283,2375646,1778,6125,3941,1894,1478,,,
549,245,4888,7102,16632140,3985,2887,1408,1418,1485,,,
554,796,5938,6100,20660002,1630,3892,6276,1917,1076,,,
555,789,3952,8640,773072,7984,7801,7061,2136,1501,,,
556,748,3209,5944,3155497,1074,3347,5264,1923,1504,,,
562,216,4306,4147,4777947,5672,6814,5601,1942,1516,,,
580,468,4040,8645,5155632,7663,7806,7068,1971,476,,,
591,563,3139,2600,8654632,460,5938,4435,1439,1592,,,
627,838,2719,1883,16254003,5181,2287,2196,2136,101,,,
632,471,11956,8652,3324234,8004,7815,7079,7614,1703,,,
641,217,4209,306,15195155,805,127,2088,7516,1318,,,
643,1300,3968,2900,7185872,2901,6233,4237,1087,1726,,,
670,755,2818,2921,24647158,4464,2727,2456,2282,647,,,
671,1040,1122,8660,780173,6953,148,7088,8049,2719,,,
696,709,2568,844,19247170,757,635,5647,797,2731,,,
700,912,4424,4291,2322127,1018,790,1417,2380,1892,,,
707,610,9396,6637,2428763,5157,3130,596,2404,1881,,,
748,411,2295,2640,2015151,708,965,5642,2217,2750,,,
759,261,4690,8676,1682646,2873,7835,2192,2558,2754,,,
760,8,2397,7527,18175830,8017,1547,3238,2562,1999,,,
768,1156,9358,8677,1456444,8018,2198,7105,7031,7967,,,
776,292,6456,4907,3541035,403,1911,165,2607,2148,,,
792,887,9851,6258,1104821,6240,3290,6584,2655,1551,,,
803,293,11996,8680,1033373,8023,7842,7111,7401,2773,,,
806,592,12004,8682,352141,8024,7843,7114,7866,2101,,,
813,736,24,4647,2348828,3082,5469,7115,2716,2778,,,
825,804,7137,4304,3315203,5636,1579,5814,4984,117,,,
829,939,2607,7432,4933897,8026,7844,1453,6367,137,,,
835,129,403,4337,12560995,3285,2382,31,797,1859,,,
838,616,155,6978,10258069,3535,344,1112,2794,279,,,
848,504,6393,8689,1214799,5477,5551,7124,4988,480,,,
849,99,287,5118,6853648,3459,3166,6452,2828,381,,,
861,442,2101,2133,15034169,1753,2899,5628,2856,1125,,,
863,684,769,1627,6022012,441,1350,3789,2860,500,,,
877,480,846,7,12014818,538,5118,632,2902,967,,,
888,317,5322,3891,3361694,7885,3112,7129,2932,1575,,,
895,847,510,8696,2767916,8041,7856,4501,2954,2225,,,
913,377,5878,2269,1745737,2749,3506,82,3002,2304,,,
922,616,2394,4868,5024518,433,1538,2115,3034,2323,,,
940,377,10923,7541,831176,4538,7862,5652,3087,2828,,,
949,435,161,4077,1338675,1510,1581,4160,3116,2368,,,
959,160,2694,2902,2072131,2166,4084,173,3151,1170,,,
960,166,12041,8703,9182348,8051,7867,7142,3154,8671,,,
968,1256,3919,2015,8915197,3843,228,6442,3178,2410,,,
970,350,138,226,8847815,2228,3981,132,233,2023,,,
976,199,12051,8708,405052,8055,7870,7149,3199,8354,,,
980,1122,2405,1220,4967703,6415,1980,6360,3207,2741,,,
981,615,8102,861,1663922,5827,5477,6209,3210,2440,,,
984,40,5533,4051,2638316,3579,3112,4139,6408,2854,,,
988,182,8182,8709,833813,5680,6475,4061,3232,1136,,,
989,72,922,934,10318755,427,5670,3577,731,8360,,,
998,643,12063,6699,282232,8057,7874,7155,3257,2861,,,
4,,7155,,852525,,,3623,,,,,
27,,9167,,2176700,,,267,,,,,
29,,7428,,11326104,,,83,,,,,
37,,9852,,14163800,,,3528,,,,,
38,,6185,,1007862,,,6945,,,,,
48,,8624,,307165,,,6512,,,,,
76,,3303,,9142519,,,5420,,,,,
79,,2907,,33775604,,,5178,,,,,
88,,8995,,1632472,,,6953,,,,,
100,,668,,1845662,,,6955,,,,,
102,,7152,,4484278,,,6957,,,,,
110,,11033,,4065617,,,6959,,,,,
112,,9237,,1528464,,,3000,,,,,
121,,11825,,1468191,,,6960,,,,,
123,,7664,,1622293,,,6962,,,,,
148,,2562,,1953908,,,440,,,,,
152,,127,,579001,,,6972,,,,,
168,,11840,,6459257,,,6977,,,,,
171,,2772,,5006087,,,3310,,,,,
177,,865,,3711169,,,1333,,,,,
181,,11849,,1271038,,,6980,,,,,
201,,7803,,3052664,,,6986,,,,,
205,,2796,,40587256,,,1218,,,,,
209,,3721,,105243542,,,3028,,,,,
214,,6602,,1745228,,,6990,,,,,
216,,11065,,5147439,,,2346,,,,,
240,,11040,,1898745,,,6997,,,,,
267,,6036,,2259043,,,5411,,,,,
279,,8222,,354762,,,6855,,,,,
290,,11870,,972366,,,7011,,,,,
291,,6312,,3724232,,,7012,,,,,
295,,6749,,1094791,,,7013,,,,,
322,,9395,,587270,,,1849,,,,,
325,,4844,,1155614,,,7021,,,,,
359,,11889,,20942706,,,7025,,,,,
362,,11897,,3119017,,,7026,,,,,
383,,8944,,1379524,,,7030,,,,,
407,,6194,,1234834,,,1205,,,,,
423,,11907,,1300021,,,7036,,,,,
462,,3109,,1658250,,,5885,,,,,
464,,2390,,1302901,,,6489,,,,,
466,,3123,,997702,,,4238,,,,,
470,,11330,,3579904,,,7047,,,,,
500,,7287,,711163,,,7053,,,,,
502,,1953,,2227120,,,7054,,,,,
507,,2255,,6432967,,,4422,,,,,
516,,6006,,2387983,,,7055,,,,,
529,,9655,,3646766,,,3156,,,,,
546,,2125,,2380726,,,3941,,,,,
549,,4888,,16656827,,,1408,,,,,
554,,5938,,20718486,,,6276,,,,,
555,,3952,,773392,,,7061,,,,,
556,,3209,,3158350,,,5264,,,,,
562,,4306,,4789034,,,5601,,,,,
580,,4040,,5158890,,,7068,,,,,
591,,3139,,8730992,,,4435,,,,,
627,,2719,,16277374,,,2196,,,,,
632,,11956,,3326269,,,7079,,,,,
641,,4209,,15207148,,,2088,,,,,
643,,3968,,7203962,,,4237,,,,,
670,,2818,,25069564,,,2456,,,,,
671,,1122,,787200,,,7088,,,,,
696,,2568,,21379384,,,5647,,,,,
700,,4424,,2323577,,,1417,,,,,
707,,9396,,2430263,,,596,,,,,
748,,2295,,2020917,,,5642,,,,,
759,,4690,,1684190,,,2192,,,,,
760,,2396,,19073200,,,3238,,,,,
768,,4935,,1617183,,,7105,,,,,
776,,6456,,3570722,,,165,,,,,
792,,9851,,1108178,,,6584,,,,,
803,,11995,,1078587,,,7111,,,,,
806,,12003,,382226,,,7114,,,,,
813,,24,,2389638,,,7115,,,,,
825,,7137,,3334062,,,5814,,,,,
829,,2324,,5082995,,,1453,,,,,
835,,2611,,13577530,,,31,,,,,
838,,1401,,11399697,,,1112,,,,,
848,,6393,,1216199,,,7124,,,,,
849,,6886,,8406088,,,6452,,,,,
861,,2580,,16600006,,,5628,,,,,
863,,769,,6072063,,,3789,,,,,
877,,846,,12034317,,,632,,,,,
888,,7821,,3388893,,,7129,,,,,
895,,7310,,2923028,,,4501,,,,,
913,,5878,,1746232,,,82,,,,,
922,,2394,,5029279,,,2115,,,,,
940,,10923,,831576,,,5652,,,,,
949,,161,,1362887,,,4160,,,,,
959,,191,,2425713,,,173,,,,,
960,,12039,,10028781,,,7142,,,,,
968,,3919,,8951079,,,6442,,,,,
970,,138,,8848046,,,132,,,,,
976,,12050,,450617,,,7149,,,,,
980,,7099,,5306805,,,6360,,,,,
981,,8102,,1683907,,,6209,,,,,
984,,5991,,2897277,,,4139,,,,,
988,,8182,,838753,,,4061,,,,,
989,,922,,10332365,,,3577,,,,,
998,,12063,,283482,,,7155,,,,,
4,11,7155,8512,842725,7355,5147,,4719,2029,,,
27,956,9167,8555,2170000,4367,2422,,4727,73,,,
29,492,7428,8556,11290000,7911,2304,,113,2487,,,
37,617,9852,259,14150000,7913,7711,,143,111,,,
38,159,6185,6773,1010000,2507,7712,,146,1239,,,
48,473,8624,6705,289716,7916,7715,,183,148,,,
76,492,3303,655,9120000,6038,5665,,292,8391,,,
79,1016,2907,4193,33730000,4559,1751,,303,237,,,
88,31,8995,3919,1630000,6049,5987,,4743,262,,,
100,639,668,3027,1790000,1082,2134,,398,306,,,
102,577,7152,3795,4480000,5671,5901,,406,208,,,
110,1140,11033,7227,4050000,4748,6965,,439,504,,,
112,61,9237,5082,1530000,7926,5068,,444,2514,,,
121,789,11825,8568,1460000,6309,7722,,477,364,,,
123,370,7664,8569,1610000,2804,1477,,484,369,,,
148,790,721,4126,1950000,2712,5762,,569,439,,,
152,623,127,4427,578201,6217,2454,,342,450,,,
168,208,11840,8578,5800000,7933,7729,,6197,491,,,
171,509,2772,4752,5000000,1995,6868,,3638,498,,,
177,912,865,3344,3710000,1088,2801,,674,3690,,,
181,1078,11849,8581,1270000,7934,7735,,690,532,,,
201,836,7803,7961,3050000,6962,7740,,756,594,,,
205,529,2796,2439,40510000,6203,4741,,770,607,,,
209,215,3721,1407,107490000,6279,5156,,785,622,,,
214,155,6602,969,1740000,1477,6286,,804,7393,,,
216,135,11065,7222,4910000,4212,7741,,811,1240,,,
240,668,11040,8597,1900000,7943,1966,,7220,4030,,,
267,880,6036,2126,2250000,3661,3288,,986,765,,,
279,856,8222,2308,329218,6789,7375,,4812,2569,,,
290,485,11870,4435,962566,7948,7759,,1067,2591,,,
291,183,6312,6115,3720000,7949,7760,,1070,44,,,
295,925,6749,3794,1090000,2876,7761,,4326,846,,,
322,499,9395,7557,586170,7955,1801,,1172,480,,,
325,498,4844,4158,1140000,4415,6002,,1182,2599,,,
359,109,11889,8612,20930000,1166,7773,,8154,1010,,,
362,509,11897,8614,3110000,7958,7774,,1300,2612,,,
383,717,8944,8618,1380000,7962,7777,,1374,1071,,,
407,1040,6194,1829,1230000,411,6039,,1450,1132,,,
423,592,11907,7962,1290000,3855,7785,,5246,2633,,,
462,292,3109,3039,1660000,5692,5134,,1629,1265,,,
464,373,2390,7931,1300000,1612,5190,,1473,1270,,,
466,7,3123,4674,994022,7122,4459,,4865,3096,,,
470,411,11330,1774,3550000,806,6364,,1657,1286,,,
500,261,7287,6844,711063,7979,6697,,2545,7697,,,
502,129,1953,6382,2230000,6064,7769,,8153,990,,,
507,227,2255,1534,6430000,1432,2867,,5277,2040,,,
516,485,6006,8013,2380000,4650,6251,,1805,2665,,,
529,490,9655,510,3550000,3038,6600,,2114,1842,,,
546,1040,2125,1283,2380000,1778,6125,,1894,1478,,,
549,245,4888,7102,16640000,3985,2887,,1418,1485,,,
554,796,5938,6100,20660000,1630,3892,,1917,1076,,,
555,789,3952,8640,772872,7984,7801,,2136,1501,,,
556,748,3209,5944,3160000,1074,3347,,1923,1504,,,
562,216,4306,4147,4790000,5672,6814,,1942,1516,,,
580,468,4040,8645,5160000,7663,7806,,1971,476,,,
591,563,3139,2600,8650000,460,5938,,1439,1592,,,
627,838,2719,1883,16260000,5181,2287,,2136,101,,,
632,471,11956,8652,3320000,8004,7815,,7614,1703,,,
641,217,4209,306,15200000,805,127,,7516,1318,,,
643,1300,3968,2900,7190000,2901,6233,,1087,1726,,,
670,755,2818,2921,24650000,4464,2727,,2282,647,,,
671,1040,1122,8660,782600,6953,148,,8049,2719,,,
696,562,2568,844,21300000,757,635,,797,2731,,,
700,912,4424,4291,2320000,1018,790,,2380,1892,,,
707,623,8870,6637,2430000,5157,3130,,2404,1881,,,
748,411,2295,2640,2020000,708,965,,2217,2750,,,
759,261,4690,8676,1680000,2873,7835,,2558,2754,,,
760,270,2396,7527,19070000,8017,1547,,2562,1999,,,
768,835,4935,8677,1620000,8018,2198,,7031,7967,,,
776,292,6456,4907,3540000,403,1911,,2607,2148,,,
792,887,9851,6258,1100000,6240,3290,,2655,1551,,,
803,480,11995,8680,1080000,8023,7842,,7401,2773,,,
806,390,12003,8682,381226,8024,7843,,7866,2101,,,
813,736,24,4647,2370000,3082,5469,,2716,2778,,,
825,804,7137,4304,3320000,5636,1579,,4984,117,,,
829,468,2324,7432,5070000,8026,7844,,6367,137,,,
835,291,2611,4337,13470000,3285,2382,,797,1859,,,
838,615,1401,6978,11030000,3535,344,,2794,279,,,
848,504,6393,8689,1210000,5477,5551,,4988,480,,,
849,135,6886,5118,8400000,3459,3166,,2828,381,,,
861,862,2580,2133,16560000,1753,7850,,2856,1125,,,
863,684,769,1627,6030000,441,1350,,2860,500,,,
877,480,846,7,12020000,538,5118,,2902,967,,,
888,494,7821,3891,3370000,7885,3112,,2932,1575,,,
895,424,7310,8696,2910000,8041,7856,,2954,2225,,,
913,377,5878,2269,1750000,2749,3506,,3002,2304,,,
922,616,2394,4868,5020000,433,1538,,3034,2323,,,
940,377,10923,7541,831176,4538,7862,,3087,2828,,,
949,435,161,4077,1360000,1510,1581,,3116,2368,,,
959,908,191,2902,2420000,2166,4084,,3151,1170,,,
960,247,12039,8703,10020000,8051,7867,,8235,8671,,,
968,1343,1945,2015,8920000,3843,228,,3178,2410,,,
970,350,138,226,8850000,2228,3981,,233,2023,,,
976,496,12050,8708,447917,8055,7870,,3199,8354,,,
980,1100,7099,1220,5190000,6415,1980,,3207,2741,,,
981,615,8102,861,1660000,5827,5477,,3210,2440,,,
984,148,5991,4051,2890000,3579,3112,,6408,2854,,,
988,182,8182,8709,833913,5680,6475,,3232,1136,,,
989,72,922,934,10320000,427,5670,,731,8360,,,
998,643,12063,6699,283482,8057,7874,,3257,2861,,,
4,11,7155,8512,842025,7355,5147,3623,,,,,
27,956,9167,8555,2165548,4367,2422,267,,,,,
29,492,7428,8556,11269757,7911,2304,83,,,,,
37,617,9852,259,14141542,7913,7711,3528,,,,,
38,159,6185,6773,1006640,2507,7712,6945,,,,,
48,473,8624,6705,289416,7916,7715,6512,,,,,
76,492,3303,655,9113369,6038,5665,5420,,,,,
79,1016,2907,4193,33710570,4559,1751,5178,,,,,
88,31,8995,3919,1629195,6049,5987,6953,,,,,
100,639,668,3027,1788896,1082,2134,6955,,,,,
102,577,7152,3795,4480078,5671,5901,6957,,,,,
110,1140,11033,7227,4043486,4748,6965,6959,,,,,
112,61,9237,5082,1527496,7926,5068,3000,,,,,
121,789,11825,8568,1461442,6309,7722,6960,,,,,
123,285,7664,8569,1612451,2804,1477,6962,,,,,
148,772,2562,4126,1945208,2712,5762,440,,,,,
152,623,127,4427,577301,6217,2454,6972,,,,,
168,208,11840,8578,5733216,7933,7729,6977,,,,,
171,509,2772,4752,5000870,1995,6868,3310,,,,,
177,912,865,3344,3710196,1088,2801,1333,,,,,
181,1078,11849,8581,1269258,7934,7735,6980,,,,,
201,836,7803,7961,3010915,6962,7740,6986,,,,,
205,529,2796,2439,40489706,6203,4741,1218,,,,,
209,215,3721,1407,107469087,6279,5156,3028,,,,,
214,155,6602,969,1740619,1477,6286,6990,,,,,
216,135,11065,7222,4903777,4212,7741,2346,,,,,
240,668,11040,8597,1895127,7943,1966,6997,,,,,
267,880,6036,2126,2250608,3661,3288,5411,,,,,
279,856,8222,2308,328918,6789,7375,6855,,,,,
290,485,11870,4435,961866,7948,7759,7011,,,,,
291,183,6312,6115,3721591,7949,7760,7012,,,,,
295,925,6749,3794,1094080,2876,7761,7013,,,,,
322,499,9395,7557,585338,7955,1801,1849,,,,,
325,498,4844,4158,1138688,4415,6002,7021,,,,,
359,109,11889,8612,20916580,1166,7773,7025,,,,,
362,509,11897,8614,3106777,7958,7774,7026,,,,,
383,717,8944,8618,1378382,7962,7777,7030,,,,,
407,1040,6194,1829,1233534,411,6039,1205,,,,,
423,592,11907,7962,1292769,3855,7785,7036,,,,,
462,292,3109,3039,1653988,5692,5134,5885,,,,,
464,538,2390,7931,1298401,1612,5190,6489,,,,,
466,7,3123,4674,993122,7122,4459,4238,,,,,
470,411,11330,1774,3549179,806,6364,7047,,,,,
500,261,7287,6844,710363,7979,6697,7053,,,,,
502,129,1953,6382,2225243,6064,7769,7054,,,,,
507,374,2255,1534,6428925,7417,2867,4422,,,,,
516,485,6006,8013,2380478,4650,6251,7055,,,,,
529,490,9655,510,3544940,3038,6600,3156,,,,,
546,1040,2125,1283,2373946,1778,6125,3941,,,,,
549,245,4888,7102,16630276,3985,2887,1408,,,,,
554,796,5938,6100,20643390,1630,3892,6276,,,,,
555,789,3952,8640,770797,7984,7801,7061,,,,,
556,748,3209,5944,3152087,1074,3347,5264,,,,,
562,216,4306,4147,4781843,5672,6814,5601,,,,,
580,468,4040,8645,5155032,7663,7806,7068,,,,,
591,563,3139,2600,8644832,460,5938,4435,,,,,
627,838,2719,1883,16257824,5181,2287,2196,,,,,
632,471,11956,8652,3322139,8004,7815,7079,,,,,
641,217,4209,306,15189591,805,127,2088,,,,,
643,1300,3968,2900,7186742,2901,6233,4237,,,,,
670,755,2818,2921,24647158,4464,2727,2456,,,,,
671,1040,1122,8660,780996,6953,148,7088,,,,,
696,562,2568,844,21298577,757,635,5647,,,,,
700,912,4424,4291,2319527,1018,790,1417,,,,,
707,610,9396,6637,2425763,5157,3130,596,,,,,
748,411,2295,2640,2019252,708,965,5642,,,,,
759,261,4690,8676,1678971,2873,7835,2192,,,,,
760,270,2396,7527,19069136,8017,1547,3238,,,,,
768,835,4935,8677,1527566,8018,2198,7105,,,,,
776,292,6456,4907,3536817,403,1911,165,,,,,
792,887,9851,6258,1104621,6240,3290,6584,,,,,
803,480,11995,8680,1075139,8023,7842,7111,,,,,
806,390,12003,8682,380626,8024,7843,7114,,,,,
813,736,24,4647,2346228,3082,5469,7115,,,,,
825,804,7137,4304,3317760,5636,1579,5814,,,,,
829,468,2324,7432,5070230,8026,7844,1453,,,,,
835,291,2611,4337,13462570,3285,2382,31,,,,,
838,615,1401,6978,11012615,3535,344,1112,,,,,
848,504,6393,8689,1214299,5477,5551,7124,,,,,
849,135,6886,5118,8390388,3459,3166,6452,,,,,
861,862,2580,2133,16553031,1753,7850,5628,,,,,
863,684,769,1627,6025939,441,1350,3789,,,,,
877,480,846,7,12011084,538,5118,632,,,,,
888,494,7821,3891,3366987,7885,3112,7129,,,,,
895,424,7310,8696,2903891,8041,7856,4501,,,,,
913,606,5878,2269,1745437,2749,3506,82,,,,,
922,616,2394,4868,5024518,433,1538,2115,,,,,
940,377,10923,7541,829977,8048,7862,5652,,,,,
949,435,161,4077,1360874,2186,1581,4160,,,,,
959,908,191,2902,2418686,2166,4084,173,,,,,
960,247,12039,8703,10009870,8051,7867,7142,,,,,
968,1256,3919,2015,8916010,3843,228,6442,,,,,
970,350,138,226,8846915,2228,3981,132,,,,,
976,496,12050,8708,447917,8055,7870,7149,,,,,
980,1100,7099,1220,5186005,6415,1980,6360,,,,,
981,615,8102,861,1664622,5827,5477,6209,,,,,
984,148,5991,4051,2888677,3579,3112,4139,,,,,
988,182,8182,8709,832329,5680,6475,4061,,,,,
989,72,922,934,10314302,541,5670,3577,,,,,
998,643,12063,6699,283082,8057,7874,7155,,,,,
4,11,7155,8512,842025,7355,5147,3623,4719,2029,,,
27,956,9167,8555,2165648,4367,2422,267,4727,73,,,
29,492,7428,8556,11279388,7911,2304,83,113,2487,,,
37,617,9852,259,14146462,7913,7711,3528,143,111,,,
38,159,6185,6773,1006640,2507,7712,6945,147,1239,,,
48,473,8624,6705,289416,7916,7715,6512,183,148,,,
